数据日期,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,综合倍率
2015/6/4,主供主表,A相,,,,,,,,,,,,102,103,103,102,103,103,103,104,104,104,105,105,105,500,600
2015/6/4,主供主表,B相,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/4,主供主表,C相,,,,,,,,,,,,102,103,103,103,103,103,103,104,104,104,105,105,105,500,600
2015/6/5,主供主表,A相,105,105,105,105,105,105,104,104,103,102,101,101,103,102,101,101,101,101,103,103,104,104,105,104,500,600
2015/6/5,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/5,主供主表,C相,105,105,105,105,105,105,104,104,103,102,101,101,103,102,101,101,101,102,103,104,104,104,105,104,500,600
2015/6/6,主供主表,A相,104,105,105,105,105,105,104,104,103,102,101,101,102,101,101,101,101,101,103,104,104,104,105,104,500,600
2015/6/6,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/6,主供主表,C相,104,105,105,105,105,105,104,104,104,102,101,101,102,102,101,101,101,102,103,104,104,104,105,104,500,600
2015/6/7,主供主表,A相,104,105,105,105,105,104,104,104,104,103,103,103,104,104,104,104,104,104,104,105,105,105,105,105,500,600
2015/6/7,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/7,主供主表,C相,104,105,105,105,105,104,104,104,104,103,103,103,104,104,104,104,104,104,104,105,105,105,105,105,500,600
2015/6/8,主供主表,A相,105,105,105,105,105,105,105,104,103,102,102,101,103,102,102,101,101,102,103,104,104,105,105,105,500,600
2015/6/8,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/8,主供主表,C相,105,105,105,105,105,105,105,104,104,102,102,101,103,102,102,101,102,102,103,104,104,105,105,105,500,600
2015/6/9,主供主表,A相,105,105,105,105,105,105,104,104,103,102,102,101,103,103,102,103,102,103,105,105,105,106,106,105,500,600
2015/6/9,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/9,主供主表,C相,105,105,105,105,105,105,104,104,103,102,102,101,103,103,102,102,102,103,105,105,105,105,106,105,500,600
2015/6/10,主供主表,A相,105,105,105,105,105,105,104,104,104,102,101,101,102,102,101,101,102,102,104,105,105,105,106,104,500,600
2015/6/10,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/10,主供主表,C相,105,105,105,105,105,105,104,104,104,102,101,101,103,102,102,101,102,102,104,105,105,105,106,104,500,600
2015/6/11,主供主表,A相,105,105,105,105,105,105,104,104,102,100,101,100,102,102,101,101,101,102,104,104,104,105,105,104,500,600
2015/6/11,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/11,主供主表,C相,105,104,105,105,105,105,104,104,102,100,101,100,102,102,101,101,101,102,104,104,104,105,105,103,500,600
2015/6/12,主供主表,A相,104,104,104,104,104,104,103,103,102,99,99,99,100,99,99,99,99,100,102,103,103,103,104,103,500,600
2015/6/12,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/12,主供主表,C相,104,104,104,104,104,104,104,103,102,99,99,99,100,99,99,99,99,100,102,103,103,103,104,103,500,600
2015/6/13,主供主表,A相,103,103,104,104,104,104,103,103,102,100,99,99,100,99,99,99,99,101,103,103,104,104,104,104,500,600
2015/6/13,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/13,主供主表,C相,103,103,104,104,104,104,104,103,102,100,99,99,100,99,99,99,99,101,103,104,104,104,105,104,500,600
2015/6/14,主供主表,A相,105,104,105,105,105,105,104,104,104,103,102,101,102,102,101,101,102,102,104,104,104,104,105,104,500,600
2015/6/14,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/14,主供主表,C相,104,104,105,105,105,105,105,104,104,103,102,101,102,102,101,102,102,102,104,104,104,104,105,104,500,600
2015/6/15,主供主表,A相,104,104,104,105,105,104,104,103,103,100,101,101,103,102,101,102,102,103,105,105,105,106,104,104,500,600
2015/6/15,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/15,主供主表,C相,104,104,104,105,105,104,104,104,103,100,101,101,103,102,101,102,102,103,105,105,105,106,104,104,500,600
2015/6/16,主供主表,A相,104,104,104,104,104,104,104,103,103,103,102,101,102,102,101,101,101,102,104,105,105,105,106,104,500,600
2015/6/16,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/16,主供主表,C相,104,104,104,104,104,104,104,103,103,103,102,101,103,102,101,101,101,102,104,105,105,105,106,104,500,600
2015/6/17,主供主表,A相,105,105,105,105,105,105,105,104,104,102,102,102,103,103,103,102,103,103,104,105,105,105,105,105,500,600
2015/6/17,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/17,主供主表,C相,104,105,105,105,105,105,105,105,104,102,102,102,103,103,103,102,103,103,104,105,105,105,105,105,500,600
2015/6/18,主供主表,A相,105,105,105,106,105,105,105,104,103,102,101,101,102,101,101,100,101,101,103,104,104,104,105,105,500,600
2015/6/18,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/18,主供主表,C相,105,105,105,105,105,105,105,104,104,102,101,101,102,101,101,101,101,102,103,104,104,104,105,104,500,600
2015/6/19,主供主表,A相,105,105,105,105,105,105,105,104,103,101,101,101,102,102,102,102,102,103,104,105,105,106,106,105,500,600
2015/6/19,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/19,主供主表,C相,105,105,105,105,105,105,105,104,103,101,101,101,102,102,102,102,102,103,104,105,105,106,106,104,500,600
2015/6/20,主供主表,A相,104,104,104,105,105,105,104,104,104,103,102,102,102,102,102,103,103,102,104,104,104,104,105,103,500,600
2015/6/20,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/20,主供主表,C相,104,104,105,105,105,105,104,104,104,103,103,102,103,103,103,103,103,102,104,104,104,104,105,103,500,600
2015/6/21,主供主表,A相,104,104,104,104,104,104,104,103,103,103,103,102,103,103,103,103,103,103,103,103,103,104,104,104,500,600
2015/6/21,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/21,主供主表,C相,104,104,104,104,104,104,104,104,104,103,103,102,103,103,103,103,103,103,103,104,103,104,104,104,500,600
2015/6/22,主供主表,A相,104,104,104,104,104,104,103,103,102,101,100,100,101,101,100,100,100,100,102,102,102,103,104,103,500,600
2015/6/22,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/22,主供主表,C相,104,104,104,104,104,104,104,103,102,101,100,100,101,101,101,100,100,101,102,103,102,103,104,103,500,600
2015/6/23,主供主表,A相,103,103,104,104,103,104,103,102,101,101,101,101,102,101,101,100,100,102,103,103,103,104,104,104,500,600
2015/6/23,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/23,主供主表,C相,103,103,104,104,103,104,103,102,101,101,101,102,102,102,102,100,100,102,104,103,103,104,104,104,500,600
2015/6/24,主供主表,A相,104,104,104,105,105,105,104,103,103,100,101,100,101,101,101,101,101,101,104,104,104,104,105,104,500,600
2015/6/24,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/24,主供主表,C相,104,104,105,105,105,105,104,104,103,100,101,100,102,101,101,101,101,101,104,105,105,104,105,104,500,600
2015/6/25,主供主表,A相,105,104,105,105,105,105,105,104,102,99,99,98,100,100,99,98,100,102,104,104,104,105,105,104,500,600
2015/6/25,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/25,主供主表,C相,105,105,105,106,105,105,105,105,103,98,99,98,100,100,99,98,101,102,104,104,105,105,106,104,500,600
2015/6/26,主供主表,A相,104,104,105,105,105,106,105,104,103,100,100,101,102,101,101,100,100,101,102,103,103,104,105,105,500,600
2015/6/26,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/26,主供主表,C相,105,105,106,106,105,106,105,105,103,100,100,101,102,102,101,100,100,101,102,103,103,104,105,105,500,600
2015/6/27,主供主表,A相,103,104,104,104,105,105,104,104,103,101,99,99,100,99,99,99,100,101,102,103,103,104,104,104,500,600
2015/6/27,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/27,主供主表,C相,103,104,104,104,104,104,104,104,103,101,100,99,100,99,99,99,100,101,102,103,103,104,104,104,500,600
2015/6/28,主供主表,A相,105,105,105,105,105,105,105,104,104,102,102,101,101,101,101,101,101,101,103,103,103,102,103,103,500,600
2015/6/28,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/28,主供主表,C相,105,105,105,105,105,105,105,105,104,102,102,101,101,101,101,101,101,101,103,103,103,102,103,103,500,600
2015/6/29,主供主表,A相,103,104,105,105,105,105,104,103,102,99,97,98,99,98,98,98,99,99,103,102,102,103,104,104,500,600
2015/6/29,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/29,主供主表,C相,103,104,105,105,105,105,104,103,102,99,97,98,99,98,98,98,99,100,103,102,102,103,104,104,500,600
2015/6/30,主供主表,A相,105,,105,106,106,105,105,105,104,101,100,100,102,102,102,102,102,103,104,104,105,105,105,104,500,600
2015/6/30,主供主表,B相,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/6/30,主供主表,C相,105,,105,105,106,105,105,105,104,101,100,100,102,102,102,101,102,103,104,104,105,105,104,104,500,600
2015/7/1,主供主表,A相,104,105,104,104,104,104,104,103,101,101,100,101,101,101,101,101,101,101,103,104,104,105,105,105,500,600
2015/7/1,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/1,主供主表,C相,104,104,104,104,104,104,104,103,101,101,100,101,102,101,101,101,101,101,103,104,104,105,105,105,500,600
2015/7/2,主供主表,A相,106,106,106,106,106,106,105,105,103,101,100,100,101,100,100,100,100,101,103,103,104,104,104,104,500,600
2015/7/2,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/2,主供主表,C相,106,106,106,106,106,106,105,105,103,100,100,100,100,100,100,100,100,101,103,104,104,104,104,104,500,600
2015/7/3,主供主表,A相,105,105,105,105,105,106,105,105,103,100,99,100,101,101,101,101,102,103,105,105,105,106,105,104,500,600
2015/7/3,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/3,主供主表,C相,105,105,105,105,105,105,105,105,103,100,99,100,101,101,101,101,102,103,105,105,105,106,105,104,500,600
2015/7/4,主供主表,A相,104,104,104,105,105,105,105,104,104,103,102,102,103,103,103,103,103,103,104,104,104,105,105,105,500,600
2015/7/4,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/4,主供主表,C相,104,104,104,105,105,105,105,104,104,103,102,103,103,103,103,103,103,103,104,104,104,105,105,105,500,600
2015/7/5,主供主表,A相,105,105,105,106,106,106,105,105,104,103,103,102,103,102,102,103,103,103,104,104,104,105,105,105,500,600
2015/7/5,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/5,主供主表,C相,105,105,105,106,106,106,105,105,105,103,103,102,103,103,103,103,103,103,104,104,104,105,105,105,500,600
2015/7/6,主供主表,A相,105,105,106,105,105,105,105,104,103,102,101,102,103,103,103,103,103,103,104,105,105,105,105,105,500,600
2015/7/6,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/6,主供主表,C相,105,105,106,106,105,105,105,104,104,102,102,102,103,103,103,103,103,103,104,105,105,105,105,105,500,600
2015/7/7,主供主表,A相,105,105,105,105,105,105,105,104,104,103,102,102,103,103,102,102,102,102,103,104,104,105,105,105,500,600
2015/7/7,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/7,主供主表,C相,105,105,105,105,105,105,105,104,104,103,102,102,103,103,102,102,102,102,104,104,104,104,105,105,500,600
2015/7/8,主供主表,A相,105,105,105,105,105,105,105,104,103,102,101,101,102,101,101,101,101,102,103,104,104,105,105,105,500,600
2015/7/8,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/8,主供主表,C相,105,105,105,105,105,105,105,104,103,101,101,101,102,102,101,101,101,102,104,104,104,105,105,105,500,600
2015/7/9,主供主表,A相,105,105,105,105,105,105,104,104,103,102,101,101,103,103,102,102,102,102,104,104,105,105,105,105,500,600
2015/7/9,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/9,主供主表,C相,105,105,105,105,105,105,104,104,103,102,102,101,103,103,102,102,102,102,104,104,105,105,105,105,500,600
2015/7/10,主供主表,A相,105,104,105,105,104,104,104,103,103,101,101,102,103,103,102,100,101,102,104,104,104,105,105,103,500,600
2015/7/10,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/10,主供主表,C相,104,104,104,104,104,104,104,103,103,101,101,102,103,103,102,101,102,102,104,105,105,105,106,103,500,600
2015/7/11,主供主表,A相,104,104,104,104,104,103,104,103,103,101,99,102,102,102,102,102,100,102,103,104,104,104,104,103,500,600
2015/7/11,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/11,主供主表,C相,104,104,104,105,104,104,104,104,103,101,100,102,103,103,102,102,101,102,104,105,105,104,105,103,500,600
2015/7/12,主供主表,A相,103,104,103,104,104,104,104,103,102,101,100,99,101,101,100,99,100,99,101,102,102,102,101,101,500,600
2015/7/12,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/12,主供主表,C相,103,104,103,104,104,104,104,103,103,101,101,100,101,101,101,100,100,99,102,103,102,102,102,101,500,600
2015/7/13,主供主表,A相,103,103,103,103,103,103,103,102,100,97,99,100,101,100,101,100,100,101,103,103,102,104,105,103,500,600
2015/7/13,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/13,主供主表,C相,103,103,103,104,103,104,103,103,101,96,99,100,101,101,101,100,100,101,103,104,103,104,105,104,500,600
2015/7/14,主供主表,A相,104,104,105,106,105,105,105,104,103,100,100,100,100,99,100,100,100,101,103,104,103,103,104,104,500,600
2015/7/14,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/14,主供主表,C相,104,105,105,106,105,105,105,105,104,100,100,100,100,100,101,100,100,101,104,104,104,104,105,105,500,600
2015/7/15,主供主表,A相,105,105,105,105,105,105,105,104,103,101,101,103,104,103,103,103,102,103,105,106,105,105,105,106,500,600
2015/7/15,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/15,主供主表,C相,105,106,106,105,105,106,105,105,103,101,101,103,104,104,103,103,103,104,105,106,106,106,106,106,500,600
2015/7/16,主供主表,A相,106,106,106,106,106,106,106,105,105,104,104,104,104,105,105,104,105,104,106,106,107,107,106,106,500,600
2015/7/16,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/16,主供主表,C相,106,106,107,107,106,106,106,106,105,104,104,105,105,106,106,105,105,104,106,107,107,106,107,106,500,600
2015/7/17,主供主表,A相,105,105,105,106,105,105,104,104,104,104,103,103,104,102,103,103,103,103,104,104,105,105,104,105,500,600
2015/7/17,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/17,主供主表,C相,106,105,106,106,105,105,105,104,104,104,104,104,104,103,104,104,103,103,105,105,106,105,105,105,500,600
2015/7/18,主供主表,A相,104,105,105,106,104,104,105,104,104,103,103,103,103,103,103,103,102,103,103,104,105,105,105,104,500,600
2015/7/18,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/18,主供主表,C相,104,106,105,106,104,105,106,104,104,103,103,103,104,103,103,103,102,103,103,105,105,105,105,105,500,600
2015/7/19,主供主表,A相,104,104,104,105,104,105,104,103,104,102,102,102,102,103,103,104,102,104,105,106,104,105,105,104,500,600
2015/7/19,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/19,主供主表,C相,104,105,105,106,105,105,105,104,104,102,102,102,103,103,103,103,103,104,106,106,105,105,105,105,500,600
2015/7/20,主供主表,A相,105,105,105,106,105,105,105,105,104,103,102,102,103,103,103,101,102,103,105,106,105,105,106,104,500,600
2015/7/20,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/20,主供主表,C相,105,106,106,106,105,106,105,105,105,104,102,101,103,103,103,101,102,103,106,106,106,106,106,104,500,600
2015/7/21,主供主表,A相,105,105,104,105,105,105,104,104,104,102,101,102,102,102,102,101,103,103,104,105,105,105,104,104,500,600
2015/7/21,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/21,主供主表,C相,106,105,105,106,105,105,105,105,104,103,101,102,102,103,103,101,103,103,105,106,106,105,105,104,500,600
2015/7/22,主供主表,A相,105,104,105,105,105,105,105,104,103,101,100,101,101,101,102,100,101,102,105,105,105,104,105,104,500,600
2015/7/22,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/22,主供主表,C相,105,105,105,105,105,105,105,104,104,101,100,101,102,102,102,101,101,102,105,105,105,105,105,105,500,600
2015/7/23,主供主表,A相,105,105,104,104,105,105,105,105,104,103,103,104,104,105,105,103,105,105,105,106,106,106,106,104,500,600
2015/7/23,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/23,主供主表,C相,105,106,105,105,105,106,106,105,105,103,103,104,105,105,105,104,105,105,106,106,106,106,106,104,500,600
2015/7/24,主供主表,A相,104,105,105,106,105,106,105,103,103,102,101,102,102,102,102,101,101,102,105,105,105,105,105,104,500,600
2015/7/24,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/24,主供主表,C相,104,105,106,106,106,106,105,104,104,102,102,102,103,103,102,102,102,103,105,105,105,105,106,105,500,600
2015/7/25,主供主表,A相,105,105,105,105,105,106,105,105,104,103,101,104,103,103,103,103,104,104,104,105,105,104,104,105,500,600
2015/7/25,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/25,主供主表,C相,105,106,105,106,106,107,106,105,105,103,102,104,103,102,104,103,103,105,105,106,105,104,105,105,500,600
2015/7/26,主供主表,A相,105,105,105,105,105,105,105,104,104,104,103,103,103,103,103,102,103,104,104,105,104,105,105,104,500,600
2015/7/26,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/26,主供主表,C相,105,105,106,106,106,106,106,104,105,104,104,103,104,104,103,103,103,104,104,105,105,105,105,104,500,600
2015/7/27,主供主表,A相,105,104,105,105,105,105,105,103,102,102,100,102,102,102,103,101,101,102,104,104,104,104,104,104,500,600
2015/7/27,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/27,主供主表,C相,105,105,106,106,105,106,105,104,103,102,101,102,102,103,103,101,101,102,104,105,105,104,104,104,500,600
2015/7/28,主供主表,A相,104,105,104,105,105,104,105,104,102,102,101,101,102,102,102,101,101,101,105,105,104,103,105,104,500,600
2015/7/28,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/28,主供主表,C相,104,106,105,105,105,104,105,105,102,102,101,100,102,102,102,101,102,102,105,105,105,103,105,104,500,600
2015/7/29,主供主表,A相,104,105,106,105,105,105,105,104,103,101,101,101,101,102,101,101,100,102,104,105,105,104,103,103,500,600
2015/7/29,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/29,主供主表,C相,105,106,106,106,105,105,106,105,103,100,102,100,102,102,102,101,100,102,104,105,105,104,104,104,500,600
2015/7/30,主供主表,A相,103,103,104,104,104,104,104,104,102,101,102,102,102,102,102,100,102,102,104,106,105,105,105,104,500,600
2015/7/30,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/30,主供主表,C相,103,104,104,105,105,105,104,104,103,101,102,102,103,103,102,101,102,102,105,106,106,105,105,104,500,600
2015/7/31,主供主表,A相,104,105,104,105,105,105,105,104,103,102,101,101,102,102,101,100,102,102,104,105,104,103,104,103,500,600
2015/7/31,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/7/31,主供主表,C相,105,105,105,106,105,106,106,105,103,102,101,101,102,102,102,101,102,103,104,105,105,104,104,103,500,600
2015/8/1,主供主表,A相,104,104,104,105,104,105,106,105,104,102,102,101,101,100,101,101,101,102,103,105,104,104,103,104,500,600
2015/8/1,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/1,主供主表,C相,104,105,104,106,105,105,106,105,104,102,102,102,101,101,102,101,102,102,104,105,105,104,103,104,500,600
2015/8/2,主供主表,A相,104,104,105,105,105,105,106,104,104,102,101,100,102,102,102,101,102,103,104,105,104,104,103,104,500,600
2015/8/2,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/2,主供主表,C相,104,104,106,106,105,106,106,105,105,102,101,101,102,103,103,102,103,102,105,105,105,104,104,104,500,600
2015/8/3,主供主表,A相,104,105,105,106,105,105,106,105,104,100,100,99,100,99,99,99,99,101,104,105,104,103,102,104,500,600
2015/8/3,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/3,主供主表,C相,104,105,106,106,106,106,106,105,104,100,100,99,101,99,100,99,100,102,104,105,105,104,102,105,500,600
2015/8/4,主供主表,A相,104,104,105,105,105,105,105,104,102,100,99,99,101,99,99,98,100,101,103,104,103,103,104,103,500,600
2015/8/4,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/4,主供主表,C相,105,104,105,106,105,105,105,104,103,100,99,99,101,98,100,98,100,101,103,104,104,103,104,103,500,600
2015/8/5,主供主表,A相,103,104,105,105,105,105,105,104,103,100,99,100,100,100,100,99,100,101,104,104,105,105,104,103,500,600
2015/8/5,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/5,主供主表,C相,104,105,106,105,105,106,106,104,104,100,99,100,101,100,100,99,100,101,104,105,105,105,104,104,500,600
2015/8/6,主供主表,A相,103,103,104,104,105,105,105,104,102,100,98,98,101,100,100,99,100,101,103,104,104,104,104,104,500,600
2015/8/6,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/6,主供主表,C相,103,104,105,105,105,105,105,104,103,100,99,99,101,100,101,100,101,102,104,105,104,104,104,104,500,600
2015/8/7,主供主表,A相,104,105,105,105,104,105,105,105,102,100,100,101,102,101,101,100,101,102,104,104,104,104,103,103,500,600
2015/8/7,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/7,主供主表,C相,104,105,105,105,105,106,106,105,103,100,100,101,102,101,101,100,101,103,104,104,104,104,104,103,500,600
2015/8/8,主供主表,A相,104,104,104,104,103,104,105,104,102,100,100,100,101,101,101,101,100,102,103,104,104,103,104,104,500,600
2015/8/8,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/8,主供主表,C相,105,104,104,105,103,105,105,104,103,100,100,101,102,102,102,101,100,102,104,105,105,103,104,104,500,600
2015/8/9,主供主表,A相,104,105,105,104,103,105,105,103,103,103,102,101,104,102,101,102,102,102,105,104,105,105,105,105,500,600
2015/8/9,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/9,主供主表,C相,105,105,105,104,104,105,105,104,103,103,102,102,103,103,102,102,102,102,105,105,106,106,106,105,500,600
2015/8/10,主供主表,A相,105,106,106,106,105,106,105,105,103,101,101,101,103,103,103,102,102,102,104,105,105,105,106,105,500,600
2015/8/10,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/10,主供主表,C相,105,106,107,107,106,107,106,105,104,101,102,101,103,103,103,102,102,102,105,105,105,106,106,105,500,600
2015/8/11,主供主表,A相,105,105,106,106,106,106,106,105,103,101,101,102,103,103,101,100,101,103,103,104,105,105,105,105,500,600
2015/8/11,主供主表,B相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,600
2015/8/11,主供主表,C相,106,106,106,107,106,106,106,105,103,101,101,102,103,103,101,100,102,103,104,105,106,105,106,105,500,600
2015/8/12,主供主表,A相,105,105,105,105,105,105,105,104,102,100,100,100,100,101,101,100,100,102,104,104,104,104,104,104,500,600
