数据日期,用户名称,运行容量,电能表号,综合倍率,表位数,总,尖,峰,平,谷
2013/9/29,武汉金运激光股份有限公司,500,001086,60,5.2,2166.56,0,565.19,947.99,653.41
2013/9/30,武汉金运激光股份有限公司,500,001086,60,5.2,860.98,0,37.21,141.03,682.79
2013/10/1,武汉金运激光股份有限公司,500,001086,60,5.2,32.93,0,11.39,13.18,8.41
2013/10/2,武汉金运激光股份有限公司,500,001086,60,5.2,34.92,0,8.38,17.43,8.99
2013/10/3,武汉金运激光股份有限公司,500,001086,60,5.2,40.07,0,9.02,18.57,12.59
2013/10/4,武汉金运激光股份有限公司,500,001086,60,5.2,33.04,0,10.19,14.41,8.41
2013/10/5,武汉金运激光股份有限公司,500,001086,60,5.2,42.07,0,10.19,22.21,9.58
2013/10/6,武汉金运激光股份有限公司,500,001086,60,5.2,1243.71,0,514.8,706.75,22.21
2013/10/7,武汉金运激光股份有限公司,500,001086,60,5.2,1495.19,0,564.58,832.24,98.41
2013/10/8,武汉金运激光股份有限公司,500,001086,60,5.2,1486.75,0,474.61,677.99,334.19
2013/10/9,武汉金运激光股份有限公司,500,001086,60,5.2,2077.26,0,540.61,855.02,681.62
2013/10/10,武汉金运激光股份有限公司,500,001086,60,5.2,1936.28,0,473.99,725.36,736.78
2013/10/11,武汉金运激光股份有限公司,500,001086,60,5.2,2050.19,0,541.2,848.41,660.58
2013/10/12,武汉金运激光股份有限公司,500,001086,60,5.2,1988.44,0,449.38,779.38,759.61
2013/10/13,武汉金运激光股份有限公司,500,001086,60,5.2,407.34,0,8.99,19.19,379.22
2013/10/14,武汉金运激光股份有限公司,500,001086,60,5.2,1278.04,0,526.2,729.02,22.79
2013/10/15,武汉金运激光股份有限公司,500,001086,60,5.2,2069.88,0,515.42,838.79,715.78
2013/10/16,武汉金运激光股份有限公司,500,001086,60,5.2,2289.61,0,626.98,889.77,772.82
2013/10/17,武汉金运激光股份有限公司,500,001086,60,5.2,2530.19,0,663.01,946.84,920.39
2013/10/18,武汉金运激光股份有限公司,500,001086,60,5.2,2500.78,0,646.78,935.39,918.6
2013/10/19,武汉金运激光股份有限公司,500,001086,60,5.2,1229.53,0,34.8,230.39,964.19
2013/10/20,武汉金运激光股份有限公司,500,001086,60,5.2,41.36,0,12.01,17.99,11.39
2013/10/21,武汉金运激光股份有限公司,500,001086,60,5.2,1220.98,0,521.39,674.41,25.19
2013/10/22,武汉金运激光股份有限公司,500,001086,60,5.2,2321.95,0,604.19,917.37,800.42
2013/10/23,武汉金运激光股份有限公司,500,001086,60,5.2,2295.7,0,531,841.81,922.79
2013/10/24,武汉金运激光股份有限公司,500,001086,60,5.2,1997.34,0,392.99,791.42,812.99
2013/10/25,武汉金运激光股份有限公司,500,001086,60,5.2,2111.36,0,528.6,823.21,759.61
2013/10/26,武汉金运激光股份有限公司,500,001086,60,5.2,2047.85,0,442.79,819.55,785.39
2013/10/27,武汉金运激光股份有限公司,500,001086,60,5.2,389.29,0,6.62,13.82,369.02
2013/10/28,武汉金运激光股份有限公司,500,001086,60,5.2,1239.02,0,525.58,682.79,30.58
2013/10/29,武汉金运激光股份有限公司,500,001086,60,5.2,2115.58,0,565.81,837.59,712.21
2013/10/30,武汉金运激光股份有限公司,500,001086,60,5.2,2263.82,0,557.99,904.8,801
2013/10/31,武汉金运激光股份有限公司,500,001086,60,5.2,2387.46,0,591,974.38,821.98
2013/11/1,武汉金运激光股份有限公司,500,001086,60,5.2,2213.9,0,544.8,901.2,768.01
2013/11/2,武汉金运激光股份有限公司,500,001086,60,5.2,2117.46,0,440.39,870.64,806.39
2013/11/3,武汉金运激光股份有限公司,500,001086,60,5.2,448.24,0,8.99,16.78,422.4
2013/11/4,武汉金运激光股份有限公司,500,001086,60,5.2,1234.8,0,516,699.55,19.19
2013/11/5,武汉金运激光股份有限公司,500,001086,60,5.2,2432.34,0,613.21,968.44,850.81
2013/11/6,武汉金运激光股份有限公司,500,001086,60,5.2,2211.56,0,458.38,878.99,874.19
2013/11/7,武汉金运激光股份有限公司,500,001086,60,5.2,1975.78,0,445.81,813.01,717.01
2013/11/8,武汉金运激光股份有限公司,500,001086,60,5.2,2179.22,0,558.6,881.95,738.6
2013/11/9,武汉金运激光股份有限公司,500,001086,60,5.2,2356.87,0,577.79,942.62,836.39
2013/11/10,武汉金运激光股份有限公司,500,001086,60,5.2,709.22,0,12.01,29.38,667.79
2013/11/11,武汉金运激光股份有限公司,500,001086,60,5.2,1319.41,0,465.58,823.82,30
2013/11/12,武汉金运激光股份有限公司,500,001086,60,5.2,2074.1,0,554.41,935.98,583.79
2013/11/13,武汉金运激光股份有限公司,500,001086,60,5.2,2242.85,0,637.21,1017.59,587.99
2013/11/14,武汉金运激光股份有限公司,500,001086,60,5.2,2315.98,0,571.78,1012.82,731.39
2013/11/15,武汉金运激光股份有限公司,500,001086,60,5.2,2169.61,0,587.4,1006.2,576
2013/11/16,武汉金运激光股份有限公司,500,001086,60,5.2,2064.61,0,530.39,891.56,642.59
2013/11/17,武汉金运激光股份有限公司,500,001086,60,5.2,43.82,0,9.61,13.24,21
2013/11/18,武汉金运激光股份有限公司,500,001086,60,5.2,1194.61,0,460.19,716.36,18.01
2013/11/19,武汉金运激光股份有限公司,500,001086,60,5.2,2321.95,0,604.8,982.21,735
2013/11/20,武汉金运激光股份有限公司,500,001086,60,5.2,2438.44,0,639.61,1011.03,787.79
2013/11/21,武汉金运激光股份有限公司,500,001086,60,5.2,2534.88,0,619.19,1012.15,903.6
2013/11/22,武汉金运激光股份有限公司,500,001086,60,5.2,2589.02,0,710.39,1090.84,787.79
2013/11/23,武汉金运激光股份有限公司,500,001086,60,5.2,2165.98,0,479.41,811.75,874.8
2013/11/24,武汉金运激光股份有限公司,500,001086,60,5.2,56.48,0,6,12.01,38.38
2013/11/25,武汉金运激光股份有限公司,500,001086,60,5.2,1269.02,0,507.59,714.61,46.81
2013/11/26,武汉金运激光股份有限公司,500,001086,60,5.2,2230.78,0,538.79,885.05,807.01
2013/11/27,武汉金运激光股份有限公司,500,001086,60,5.2,2353.82,0,644.38,956.95,752.37
2013/11/28,武汉金运激光股份有限公司,500,001086,60,5.2,2582.93,0,640.19,1000.78,942.01
2013/11/29,武汉金运激光股份有限公司,500,001086,60,5.2,2426.36,0,618.6,934.8,872.99
2013/11/30,武汉金运激光股份有限公司,500,001086,60,5.2,2267.46,0,510,878.96,878.41
2013/12/1,武汉金运激光股份有限公司,500,001086,60,5.2,438.04,0,10.81,26.42,400.81
2013/12/2,武汉金运激光股份有限公司,500,001086,60,5.2,357.53,0,118.21,226.23,13.18
2013/12/3,武汉金运激光股份有限公司,500,001086,60,5.2,1863.04,0,543.57,898.18,421.2
2013/12/4,武汉金运激光股份有限公司,500,001086,60,5.2,2153.32,0,551.42,941.42,660.61
2013/12/5,武汉金运激光股份有限公司,500,001086,60,5.2,2083.82,0,562.18,932.4,589.19
2013/12/6,武汉金运激光股份有限公司,500,001086,60,5.2,1984.8,0,508.21,895.19,581.39
2013/12/7,武汉金运激光股份有限公司,500,001086,60,5.2,1951.75,0,533.41,877.21,541.2
2013/12/8,武汉金运激光股份有限公司,500,001086,60,5.2,96.68,0,18.57,32.99,45
2013/12/9,武汉金运激光股份有限公司,500,001086,60,5.2,1300.78,0,537.01,716.36,47.4
2013/12/10,武汉金运激光股份有限公司,500,001086,60,5.2,2010,0,583.21,955.19,471.59
2013/12/11,武汉金运激光股份有限公司,500,001086,60,5.2,2195.98,0,616.2,1029.61,550.22
2013/12/12,武汉金运激光股份有限公司,500,001086,60,5.2,2413.24,0,628.18,1032.59,752.4
2013/12/13,武汉金运激光股份有限公司,500,001086,60,5.2,2281.87,0,598.21,1003.82,679.77
2013/12/14,武汉金运激光股份有限公司,500,001086,60,5.2,1995.47,0,446.98,763.76,784.8
2013/12/15,武汉金运激光股份有限公司,500,001086,60,5.2,84.61,0,18.6,27.59,38.41
2013/12/16,武汉金运激光股份有限公司,500,001086,60,5.2,1391.36,0,563.99,750.58,76.78
2013/12/17,武汉金运激光股份有限公司,500,001086,60,5.2,2398.94,0,576.62,995.45,826.81
2013/12/18,武汉金运激光股份有限公司,500,001086,60,5.2,2339.29,0,506.39,890.98,941.98
2013/12/19,武汉金运激光股份有限公司,500,001086,60,5.2,2280,0,484.19,979.16,816.62
2013/12/20,武汉金运激光股份有限公司,500,001086,60,5.2,2236.75,0,521.39,939.67,775.78
2013/12/21,武汉金运激光股份有限公司,500,001086,60,5.2,2065.9,0,505.19,814.75,745.81
2013/12/22,武汉金运激光股份有限公司,500,001086,60,5.2,400.19,0,17.4,31.23,351.59
2013/12/23,武汉金运激光股份有限公司,500,001086,60,5.2,1525.78,0,558.6,899.41,67.79
2013/12/24,武汉金运激光股份有限公司,500,001086,60,5.2,2259.02,0,589.8,1029.61,639.61
2013/12/25,武汉金运激光股份有限公司,500,001086,60,5.2,2238.63,0,583.79,1094.35,560.39
2013/12/26,武汉金运激光股份有限公司,500,001086,60,5.2,2436.56,0,648.6,1117.85,670.22
2013/12/27,武汉金运激光股份有限公司,500,001086,60,5.2,965.98,0,60.58,91.17,814.19
2013/12/28,武汉金运激光股份有限公司,500,001086,60,5.2,2032.15,0,639.61,1022.4,370.19
2013/12/29,武汉金运激光股份有限公司,500,001086,60,5.2,2158.82,0,553.21,963.57,642.01
2013/12/30,武汉金运激光股份有限公司,500,001086,60,5.2,1333.82,0,234.58,501.03,598.18
2013/12/31,武汉金运激光股份有限公司,500,001086,60,5.2,79.1,0,12.01,26.36,40.81
2014/1/1,武汉金运激光股份有限公司,500,001086,60,5.2,78.04,0,12.59,23.44,42.01
2014/1/2,武汉金运激光股份有限公司,500,001086,60,5.2,1262.46,0,529.8,714.61,17.99
2014/1/3,武汉金运激光股份有限公司,500,001086,60,5.2,2054.41,0,600,977.99,476.39
2014/1/4,武汉金运激光股份有限公司,500,001086,60,5.2,2303.32,0,691.2,1030.78,581.39
2014/1/5,武汉金运激光股份有限公司,500,001086,60,5.2,80.98,0,8.99,21.62,50.42
2014/1/6,武汉金运激光股份有限公司,500,001086,60,5.2,1663.94,0,642.01,969.61,52.18
2014/1/7,武汉金运激光股份有限公司,500,001086,60,5.2,2845.07,0,670.19,1121.42,1053.6
2014/1/8,武汉金运激光股份有限公司,500,001086,60,5.2,2755.19,0,649.19,1124.35,981.59
2014/1/9,武汉金运激光股份有限公司,500,001086,60,5.2,2918.44,0,691.81,1208.44,1018.21
2014/1/10,武汉金运激光股份有限公司,500,001086,60,5.2,2985,0,665.39,1253.9,1065.58
2014/1/11,武汉金运激光股份有限公司,500,001086,60,5.2,2785.19,0,638.99,1160.45,985.81
2014/1/12,武汉金运激光股份有限公司,500,001086,60,5.2,633.63,0,13.21,27.59,592.79
2014/1/13,武汉金运激光股份有限公司,500,001086,60,5.2,1301.36,0,553.79,699.02,48.6
2014/1/14,武汉金运激光股份有限公司,500,001086,60,5.2,2690.98,0,726,1223.96,741
2014/1/15,武汉金运激光股份有限公司,500,001086,60,5.2,2657.46,0,647.37,1188.63,821.39
2014/1/16,武汉金运激光股份有限公司,500,001086,60,5.2,2919.49,0,780.61,1330.78,808.21
2014/1/17,武汉金运激光股份有限公司,500,001086,60,5.2,2916.09,0,757.79,1327.21,831
2014/1/18,武汉金运激光股份有限公司,500,001086,60,5.2,2681.95,0,697.21,1189.8,795
2014/1/19,武汉金运激光股份有限公司,500,001086,60,5.2,93.63,0,13.18,28.76,51.59
2014/1/20,武汉金运激光股份有限公司,500,001086,60,5.2,1519.22,0,623.41,847.79,47.99
2014/1/21,武汉金运激光股份有限公司,500,001086,60,5.2,2146.87,0,652.79,1141.81,352.21
2014/1/22,武汉金运激光股份有限公司,500,001086,60,5.2,2371.75,0,697.82,1164.02,510
2014/1/23,武汉金运激光股份有限公司,500,001086,60,5.2,2470.78,0,703.79,1195.78,571.2
2014/1/24,武汉金运激光股份有限公司,500,001086,60,5.2,1921.75,0,391.78,1031.42,498.6
2014/1/25,武汉金运激光股份有限公司,500,001086,60,5.2,900.58,0,147.59,388.18,364.8
2014/1/26,武汉金运激光股份有限公司,500,001086,60,5.2,229.22,0,49.8,135.58,43.79
2014/1/27,武汉金运激光股份有限公司,500,001086,60,5.2,174.61,0,45,118.18,11.39
2014/1/28,武汉金运激光股份有限公司,500,001086,60,5.2,131.95,0,32.99,60,38.99
2014/1/29,武汉金运激光股份有限公司,500,001086,60,5.2,64.92,0,10.22,16.23,38.41
2014/1/30,武汉金运激光股份有限公司,500,001086,60,5.2,34.1,0,9.58,18.04,6.59
2014/1/31,武汉金运激光股份有限公司,500,001086,60,5.2,57.65,0,8.41,11.36,37.79
2014/2/1,武汉金运激光股份有限公司,500,001086,60,5.2,50.39,0,5.39,9.61,35.42
2014/2/2,武汉金运激光股份有限公司,500,001086,60,5.2,48.04,0,16.81,23.96,7.18
2014/2/3,武汉金运激光股份有限公司,500,001086,60,5.2,92.34,0,22.21,31.23,39.02
2014/2/4,武汉金运激光股份有限公司,500,001086,60,5.2,78.63,0,10.78,30.52,37.18
2014/2/5,武汉金运激光股份有限公司,500,001086,60,5.2,98.9,0,15,30.64,53.41
2014/2/6,武汉金运激光股份有限公司,500,001086,60,5.2,81.56,0,10.81,17.99,52.79
2014/2/7,武汉金运激光股份有限公司,500,001086,60,5.2,460.9,0,131.98,318.04,10.81
2014/2/8,武汉金运激光股份有限公司,500,001086,60,5.2,414.61,0,105,251.36,58.18
2014/2/9,武汉金运激光股份有限公司,500,001086,60,5.2,116.95,0,13.21,34.8,69.02
2014/2/10,武汉金运激光股份有限公司,500,001086,60,5.2,586.75,0,140.39,386.36,60
2014/2/11,武汉金运激光股份有限公司,500,001086,60,5.2,601.87,0,170.42,370.84,60.58
2014/2/12,武汉金运激光股份有限公司,500,001086,60,5.2,653.32,0,167.4,412.79,73.21
2014/2/13,武汉金运激光股份有限公司,500,001086,60,5.2,669.61,0,199.77,412.85,56.98
2014/2/14,武汉金运激光股份有限公司,500,001086,60,5.2,970.9,0,226.81,605.92,138.01
2014/2/15,武汉金运激光股份有限公司,500,001086,60,5.2,598.71,0,176.98,332.46,89.38
2014/2/16,武汉金运激光股份有限公司,500,001086,60,5.2,114.61,0,12.62,31.75,70.19
2014/2/17,武汉金运激光股份有限公司,500,001086,60,5.2,1167.65,0,410.39,695.45,61.81
2014/2/18,武汉金运激光股份有限公司,500,001086,60,5.2,1835.39,0,430.19,871.75,533.41
2014/2/19,武汉金运激光股份有限公司,500,001086,60,5.2,1727.93,0,475.81,805.84,446.39
2014/2/20,武汉金运激光股份有限公司,500,001086,60,5.2,2093.44,0,542.99,916.81,633.6
2014/2/21,武汉金运激光股份有限公司,500,001086,60,5.2,2380.19,0,591,1039.75,749.38
2014/2/22,武汉金运激光股份有限公司,500,001086,60,5.2,2102.46,0,508.79,878.96,714.64
2014/2/23,武汉金运激光股份有限公司,500,001086,60,5.2,511.17,0,7.21,13.24,490.75
2014/2/24,武汉金运激光股份有限公司,500,001086,60,5.2,1349.41,0,503.38,829.8,16.2
2014/2/25,武汉金运激光股份有限公司,500,001086,60,5.2,1783.12,0,460.81,827.99,494.41
2014/2/26,武汉金运激光股份有限公司,500,001086,60,5.2,1833.04,0,489.61,915,428.41
2014/2/27,武汉金运激光股份有限公司,500,001086,60,5.2,2102.34,0,568.79,1047.01,486.56
2014/2/28,武汉金运激光股份有限公司,500,001086,60,5.2,2092.26,0,554.38,988.24,549.61
2014/3/1,武汉金运激光股份有限公司,500,001086,60,5.2,2061.56,0,611.39,938.96,511.2
2014/3/2,武汉金运激光股份有限公司,500,001086,60,5.2,50.39,0,14.41,28.18,7.82
2014/3/3,武汉金运激光股份有限公司,500,001086,60,5.2,1398.04,0,531,813.63,53.41
2014/3/4,武汉金运激光股份有限公司,500,001086,60,5.2,2218.24,0,515.98,939.55,762.59
2014/3/5,武汉金运激光股份有限公司,500,001086,60,5.2,2018.44,0,516,818.38,683.99
2014/3/6,武汉金运激光股份有限公司,500,001086,60,5.2,1950.47,0,460.19,829.86,660.61
2014/3/7,武汉金运激光股份有限公司,500,001086,60,5.2,1940.5,0,468.6,853.76,617.96
2014/3/8,武汉金运激光股份有限公司,500,001086,60,5.2,1818.51,0,460.81,790.19,567.62
2014/3/9,武汉金运激光股份有限公司,500,001086,60,5.2,478.82,0,4.8,11.42,462.59
2014/3/10,武汉金运激光股份有限公司,500,001086,60,5.2,978.63,0,349.8,610.78,17.99
2014/3/11,武汉金运激光股份有限公司,500,001086,60,5.2,1639.69,0,439.19,764.41,436.23
2014/3/12,武汉金运激光股份有限公司,500,001086,60,5.2,1807.85,0,511.78,882.59,413.38
2014/3/13,武汉金运激光股份有限公司,500,001086,60,5.2,1999.22,0,510.61,939.61,549.02
2014/3/14,武汉金运激光股份有限公司,500,001086,60,5.2,2166.56,0,606.59,986.36,573.6
2014/3/15,武汉金运激光股份有限公司,500,001086,60,5.2,2158.82,0,606,985.19,567.53
2014/3/16,武汉金运激光股份有限公司,500,001086,60,5.2,64.22,0,7.79,20.98,35.42
2014/3/17,武汉金运激光股份有限公司,500,001086,60,5.2,1477.15,0,560.42,871.23,45.61
2014/3/18,武汉金运激光股份有限公司,500,001086,60,5.2,1894.92,0,463.79,787.21,643.76
2014/3/19,武汉金运激光股份有限公司,500,001086,60,5.2,1952.93,0,545.39,898.82,508.79
2014/3/20,武汉金运激光股份有限公司,500,001086,60,5.2,2225.39,0,553.79,883.76,787.82
2014/3/21,武汉金运激光股份有限公司,500,001086,60,5.2,2023.24,0,531.59,883.18,608.41
2014/3/22,武汉金运激光股份有限公司,500,001086,60,5.2,2071.75,0,500.42,861.62,709.8
2014/3/23,武汉金运激光股份有限公司,500,001086,60,5.2,301.17,0,9.58,22.79,268.82
2014/3/24,武汉金运激光股份有限公司,500,001086,60,5.2,955.78,0,379.22,560.39,16.17
2014/3/25,武汉金运激光股份有限公司,500,001086,60,5.2,1639.92,0,430.19,748.24,461.42
2014/3/26,武汉金运激光股份有限公司,500,001086,60,5.2,1633.71,0,467.99,700.19,465.58
2014/3/27,武汉金运激光股份有限公司,500,001086,60,5.2,1729.8,0,443.99,764.94,520.81
2014/3/28,武汉金运激光股份有限公司,500,001086,60,5.2,1966.17,0,547.21,956.48,462.56
2014/3/29,武汉金运激光股份有限公司,500,001086,60,5.2,1948.82,0,535.81,834.55,578.41
2014/3/30,武汉金运激光股份有限公司,500,001086,60,5.2,55.9,0,21.59,21.62,12.62
2014/3/31,武汉金运激光股份有限公司,500,001086,60,5.2,1405.78,0,511.78,862.21,31.75
2014/4/1,武汉金运激光股份有限公司,500,001086,60,5.2,2410.19,0,639.61,992.34,778.18
2014/4/2,武汉金运激光股份有限公司,500,001086,60,5.2,2375.98,0,590.39,903.63,882.04
2014/4/3,武汉金运激光股份有限公司,500,001086,60,5.2,2255.39,0,563.41,907.79,784.19
2014/4/4,武汉金运激光股份有限公司,500,001086,60,5.2,1405.78,0,161.39,453.63,790.78
2014/4/5,武汉金运激光股份有限公司,500,001086,60,5.2,63.04,0,10.81,19.75,32.4
2014/4/6,武汉金运激光股份有限公司,500,001086,60,5.2,50.27,0,9.61,13.82,27.04
2014/4/7,武汉金运激光股份有限公司,500,001086,60,5.2,1160.5,0,452.4,688.24,19.77
2014/4/8,武汉金运激光股份有限公司,500,001086,60,5.2,1921.17,0,510,849.61,561.59
2014/4/9,武汉金运激光股份有限公司,500,001086,60,5.2,2182.26,0,566.39,948.57,667.21
2014/4/10,武汉金运激光股份有限公司,500,001086,60,5.2,2468.9,0,583.18,994.16,891.59
2014/4/11,武汉金运激光股份有限公司,500,001086,60,5.2,2320.9,0,578.41,973.82,768.63
2014/4/12,武汉金运激光股份有限公司,500,001086,60,5.2,1951.75,0,562.21,841.17,548.35
2014/4/13,武汉金运激光股份有限公司,500,001086,60,5.2,71.36,0,9.58,15.05,46.84
2014/4/14,武汉金运激光股份有限公司,500,001086,60,5.2,1398.04,0,554.41,806.36,37.15
2014/4/15,武汉金运激光股份有限公司,500,001086,60,5.2,1253.32,0,519.61,660.58,73.24
2014/4/16,武汉金运激光股份有限公司,500,001086,60,5.2,2446.87,0,610.19,989.35,847.21
2014/4/17,武汉金运激光股份有限公司,500,001086,60,5.2,2458.12,0,595.78,963.04,899.38
2014/4/18,武汉金运激光股份有限公司,500,001086,60,5.2,2437.85,0,630,952.15,855.58
2014/4/19,武汉金运激光股份有限公司,500,001086,60,5.2,1384.8,0,454.22,593.44,337.21
2014/4/20,武汉金运激光股份有限公司,500,001086,60,5.2,865.78,0,7.21,70.84,787.82
2014/4/21,武汉金运激光股份有限公司,500,001086,60,5.2,1020.58,0,350.39,655.72,14.41
2014/4/22,武汉金运激光股份有限公司,500,001086,60,5.2,1538.44,0,405.58,795.05,337.76
2014/4/23,武汉金运激光股份有限公司,500,001086,60,5.2,645.58,0,304.8,320.98,19.83
2014/4/24,武汉金运激光股份有限公司,500,001086,60,5.2,2174.41,0,558.01,932.99,683.38
2014/4/25,武汉金运激光股份有限公司,500,001086,60,5.2,2253.63,0,570.58,977.4,705.58
2014/4/26,武汉金运激光股份有限公司,500,001086,60,5.2,2137.73,0,514.19,870.05,753.6
2014/4/27,武汉金运激光股份有限公司,500,001086,60,5.2,66.56,0,24.61,29.94,11.98
2014/4/28,武汉金运激光股份有限公司,500,001086,60,5.2,1091.48,0,329.41,730.25,31.84
2014/4/29,武汉金运激光股份有限公司,500,001086,60,5.2,1898.32,0,431.98,795.58,670.75
2014/4/30,武汉金运激光股份有限公司,500,001086,60,5.2,949.8,0,85.81,222.01,642.04
2014/5/1,武汉金运激光股份有限公司,500,001086,60,5.2,27.07,0,8.41,10.78,7.76
2014/5/2,武汉金运激光股份有限公司,500,001086,60,5.2,26.95,0,7.18,11.42,8.41
2014/5/3,武汉金运激光股份有限公司,500,001086,60,5.2,35.39,0,9.61,13.12,12.62
2014/5/4,武汉金运激光股份有限公司,500,001086,60,5.2,889.8,0,338.41,538.24,13.15
2014/5/5,武汉金运激光股份有限公司,500,001086,60,5.2,1466.48,0,364.19,622.21,480
2014/5/6,武汉金运激光股份有限公司,500,001086,60,5.2,1573.82,0,382.79,689.94,501.03
2014/5/7,武汉金运激光股份有限公司,500,001086,60,5.2,1724.88,0,454.22,774.67,496.2
2014/5/8,武汉金运激光股份有限公司,500,001086,60,5.2,2252.46,0,595.19,943.18,713.96
2014/5/9,武汉金运激光股份有限公司,500,001086,60,5.2,2447.93,0,610.19,1036.23,801.59
2014/5/10,武汉金运激光股份有限公司,500,001086,60,5.2,2787.07,0,728.41,1098.57,960
2014/5/11,武汉金运激光股份有限公司,500,001086,60,5.2,17.34,0,6.59,10.19,0.61
2014/5/12,武汉金运激光股份有限公司,500,001086,60,5.2,1578.63,0,602.4,955.19,20.98
2014/5/13,武汉金运激光股份有限公司,500,001086,60,5.2,2725.07,0,664.8,1107.59,952.82
2014/5/14,武汉金运激光股份有限公司,500,001086,60,5.2,2766.68,0,674.38,1114.8,977.4
2014/5/15,武汉金运激光股份有限公司,500,001086,60,5.2,2583.04,0,585.61,1053.63,943.82
2014/5/16,武汉金运激光股份有限公司,500,001086,60,5.2,2612.93,0,649.19,1132.79,830.98
2014/5/17,武汉金运激光股份有限公司,500,001086,60,5.2,2535,0,616.2,1000.78,918.01
2014/5/18,武汉金运激光股份有限公司,500,001086,60,5.2,675.7,0,7.21,16.17,652.18
2014/5/19,武汉金运激光股份有限公司,500,001086,60,5.2,1350.58,0,518.99,814.8,16.78
2014/5/20,武汉金运激光股份有限公司,500,001086,60,5.2,2323.12,0,561,959.41,802.85
2014/5/21,武汉金运激光股份有限公司,500,001086,60,5.2,2168.44,0,500.39,902.4,765.58
2014/5/22,武汉金运激光股份有限公司,500,001086,60,5.2,1978.12,0,477.01,833.96,667.21
2014/5/23,武汉金运激光股份有限公司,500,001086,60,5.2,2408.44,0,575.39,1038.04,794.97
2014/5/24,武汉金运激光股份有限公司,500,001086,60,5.2,2554.22,0,633.6,1006.17,914.41
2014/5/25,武汉金运激光股份有限公司,500,001086,60,5.2,616.17,0,8.99,16.81,590.39
2014/5/26,武汉金运激光股份有限公司,500,001086,60,5.2,1531.87,0,573.6,940.78,17.37
2014/5/27,武汉金运激光股份有限公司,500,001086,60,5.2,2338.82,0,575.39,1014.67,748.79
2014/5/28,武汉金运激光股份有限公司,500,001086,60,5.2,2000.27,0,473.41,868.76,658.24
2014/5/29,武汉金运激光股份有限公司,500,001086,60,5.2,2330.39,0,462.59,1189.16,678.57
2014/5/30,武汉金运激光股份有限公司,500,001086,60,5.2,2816.48,0,714.61,1192.79,909.02
2014/5/31,武汉金运激光股份有限公司,500,001086,60,5.2,1705.78,0,233.99,564.02,907.76
2014/6/1,武汉金运激光股份有限公司,500,001086,60,5.2,50.5,0,10.19,15,25.25
2014/6/2,武汉金运激光股份有限公司,500,001086,60,5.2,56.83,0,16.81,30,10.16
2014/6/3,武汉金运激光股份有限公司,500,001086,60,5.2,1231.87,0,431.39,778.18,22.18
2014/6/4,武汉金运激光股份有限公司,500,001086,60,5.2,1833.51,0,478.18,830.39,525.02
2014/6/5,武汉金运激光股份有限公司,500,001086,60,5.2,2055.7,0,531,873.04,651.59
2014/6/6,武汉金运激光股份有限公司,500,001086,60,5.2,2064.02,0,472.21,875.98,715.84
2014/6/7,武汉金运激光股份有限公司,500,001086,60,5.2,2116.75,0,541.2,864.61,710.98
2014/6/8,武汉金运激光股份有限公司,500,001086,60,5.2,660.58,0,22.21,44.41,593.99
2014/6/9,武汉金运激光股份有限公司,500,001086,60,5.2,1369.22,0,478.79,856.17,34.22
2014/6/10,武汉金运激光股份有限公司,500,001086,60,5.2,1207.73,0,418.18,488.44,301.17
2014/6/11,武汉金运激光股份有限公司,500,001086,60,5.2,2256.09,0,593.99,976.75,685.22
2014/6/12,武汉金运激光股份有限公司,500,001086,60,5.2,2012.93,0,454.8,880.25,677.96
2014/6/13,武汉金运激光股份有限公司,500,001086,60,5.2,2147.46,0,543.01,1009.75,594.64
2014/6/14,武汉金运激光股份有限公司,500,001086,60,5.2,2277.53,0,592.18,964.8,720.55
2014/6/15,武汉金运激光股份有限公司,500,001086,60,5.2,2263.24,0,569.41,916.17,777.59
2014/6/16,武汉金运激光股份有限公司,500,001086,60,5.2,2203.82,0,598.79,992.46,612.62
2014/6/17,武汉金运激光股份有限公司,500,001086,60,5.2,2378.44,0,627.59,936.56,814.22
2014/6/18,武汉金运激光股份有限公司,500,001086,60,5.2,2287.73,0,524.41,937.85,825.61
2014/6/19,武汉金运激光股份有限公司,500,001086,60,5.2,2601.56,0,642.59,1124.94,833.93
2014/6/20,武汉金运激光股份有限公司,500,001086,60,5.2,2677.26,0,637.18,1202.4,837.62
2014/6/21,武汉金运激光股份有限公司,500,001086,60,5.2,2295,0,547.82,957.01,790.22
2014/6/22,武汉金运激光股份有限公司,500,001086,60,5.2,2494.1,0,627.59,1048.18,818.38
2014/6/23,武汉金运激光股份有限公司,500,001086,60,5.2,2186.48,0,487.18,871.81,827.37
2014/6/24,武汉金运激光股份有限公司,500,001086,60,5.2,1979.41,0,497.4,822.59,659.44
2014/6/25,武汉金运激光股份有限公司,500,001086,60,5.2,2169.61,0,557.4,915,697.18
2014/6/26,武汉金运激光股份有限公司,500,001086,60,5.2,2203.71,0,538.79,946.81,718.24
2014/6/27,武汉金运激光股份有限公司,500,001086,60,5.2,2224.8,0,583.21,953.96,687.53
2014/6/28,武汉金运激光股份有限公司,500,001086,60,5.2,2251.28,0,567.59,928.82,754.86
2014/6/29,武汉金运激光股份有限公司,500,001086,60,5.2,2380.78,0,607.79,1000.19,772.79
2014/6/30,武汉金运激光股份有限公司,500,001086,60,5.2,2303.44,0,571.81,987.59,743.99
