month,date,hour,peak_flat_valley,power_num,price
6,2,4,1,18289.444,4508.348
6,2,5,1,17960.847,4427.349
6,2,6,1,18284.584,4507.15
6,2,7,1,18205.421,4487.636
6,2,8,1,17347.761,4276.223
6,2,9,2,16609.429,4094.224
6,2,10,2,16052.873,8697.447
6,2,11,2,16382.858,8876.232
6,2,12,2,17069.772,9248.403
6,2,13,2,17026.015,9224.695
6,2,14,2,16784.331,9093.751
6,2,15,3,16115.191,8731.211
6,2,16,3,16776.627,14466.485
6,2,17,3,17854.168,15395.649
6,2,18,2,18151.023,15651.627
6,2,19,2,17094.068,9261.566
6,2,20,3,16607.935,8998.179
6,2,21,3,17032.048,14686.735
6,2,22,3,17715.275,15275.882
6,2,23,2,18179.72,15676.372
6,2,24,2,18133.758,9824.87
6,3,1,1,17064.75,9245.681
6,3,2,1,17614.367,4341.942
6,3,3,1,17840.477,4397.678
6,3,4,1,18677.434,4603.987
6,3,5,1,18670.458,4602.268
6,3,6,1,18583.338,4580.793
6,3,7,1,18397.116,4534.889
6,3,8,1,17949.86,4424.64
6,3,9,2,17288.726,4261.671
6,3,10,2,17832.579,9661.691
6,3,11,2,18677.233,10119.325
6,3,12,2,17898.323,9697.311
6,3,13,2,15479.883,8387
6,3,14,2,19560.6,10597.933
6,3,15,3,17409.143,9432.274
6,3,16,3,17998.346,15519.974
6,3,17,3,17562.475,15144.122
6,3,18,2,18480.146,15935.43
6,3,19,2,18841.987,10208.588
6,3,20,3,17188.577,9312.771
6,3,21,3,16908.873,14580.521
6,3,22,3,17601.192,15177.508
6,3,23,2,17553.887,15136.717
6,3,24,2,17987.739,9745.757
6,4,1,1,17615.965,9544.33
6,4,2,1,17905.975,4413.823
6,4,3,1,18380.232,4530.727
6,4,4,1,18255.691,4500.028
6,4,5,1,18093.343,4460.009
6,4,6,1,18182.709,4482.038
6,4,7,1,18214.341,4489.835
6,4,8,1,18164.507,4477.551
6,4,9,2,15394.597,3794.768
6,4,10,2,14349.552,7774.587
6,4,11,2,14147.702,7665.225
6,4,12,2,14029.946,7601.425
6,4,13,2,12815.165,6943.257
6,4,14,2,13233.78,7170.062
6,4,15,3,13762.755,7456.661
6,4,16,3,13341.194,11504.112
6,4,17,3,13246.399,11422.37
6,4,18,2,13014.954,11222.795
6,4,19,2,14161.875,7672.904
6,4,20,3,15001.804,8127.977
6,4,21,3,15010.342,12943.418
6,4,22,3,15120.622,13038.512
6,4,23,2,15869.2,13684.011
6,4,24,2,16036.249,8688.44
6,5,1,1,17245.686,9343.713
6,5,2,1,17971.614,4430.003
6,5,3,1,18477.127,4554.612
6,5,4,1,18356.092,4524.777
6,5,5,1,18552.086,4573.089
6,5,6,1,18253.774,4499.555
6,5,7,1,18472.832,4553.553
6,5,8,1,16752.075,4129.386
6,5,9,2,16316.404,4021.994
6,5,10,2,16405.539,8888.521
6,5,11,2,15937.663,8635.026
6,5,12,2,15844.601,8584.605
6,5,13,2,15598.36,8451.191
6,5,14,2,13794.355,7473.781
6,5,15,3,14727.839,7979.543
6,5,16,3,15874.173,13688.3
6,5,17,3,16945.552,14612.149
6,5,18,2,18086.142,15595.68
6,5,19,2,18466.902,10005.368
6,5,20,3,18389.267,9963.305
6,5,21,3,18359.185,15831.125
6,5,22,3,19097.293,16467.595
6,5,23,2,18720.866,16143.003
6,5,24,2,18303.615,9916.898
6,6,1,1,17571.599,9520.293
6,6,2,1,18000.816,4437.201
6,6,3,1,17921.362,4417.616
6,6,4,1,17059.916,4205.269
6,6,5,1,17610.654,4341.026
6,6,6,1,17431.142,4296.776
6,6,7,1,16942.124,4176.234
6,6,8,1,14966.733,3689.3
6,6,9,2,14376.497,3543.807
6,6,10,2,14210.059,7699.01
6,6,11,2,13917.135,7540.304
6,6,12,2,12924.927,7002.726
6,6,13,2,13283.753,7197.137
6,6,14,2,13437.427,7280.398
6,6,15,3,14324.088,7760.791
6,6,16,3,14436.996,12449.022
6,6,17,3,14834.556,12791.838
6,6,18,2,15201.552,13108.298
6,6,19,2,15808.773,8565.193
6,6,20,3,15365.219,8324.875
6,6,21,3,15082.16,13005.346
6,6,22,3,15328.327,13217.617
6,6,23,2,15590.981,13444.103
6,6,24,2,15972.584,8653.946
6,7,1,1,16375,8871.975
6,7,2,1,16902.751,4166.528
6,7,3,1,16672.304,4109.723
6,7,4,1,16781.243,4136.576
6,7,5,1,16776.529,4135.414
6,7,6,1,16676.856,4110.845
6,7,7,1,16782.773,4136.953
6,7,8,1,15097.028,3721.417
6,7,9,2,15684.734,3866.287
6,7,10,2,13730.92,7439.413
6,7,11,2,13588.449,7362.222
6,7,12,2,14595.943,7908.082
6,7,13,2,15693.211,8502.581
6,7,14,2,15759.454,8538.472
6,7,15,3,15788.071,8553.977
6,7,16,3,16245.335,14008.352
6,7,17,3,17174.35,14809.442
6,7,18,2,16926.644,14595.845
6,7,19,2,16764.905,9083.226
6,7,20,3,16623.512,9006.619
6,7,21,3,16950.366,14616.301
6,7,22,3,17406.133,15009.309
6,7,23,2,17664.416,15232.026
6,7,24,2,17724.223,9602.984
6,8,1,1,17385.654,9419.547
6,8,2,1,17689.629,4360.493
6,8,3,1,18062.748,4452.467
6,8,4,1,17483.566,4309.699
6,8,5,1,17965.459,4428.486
6,8,6,1,17938.266,4421.783
6,8,7,1,17860.613,4402.641
6,8,8,1,17190.521,4237.463
6,8,9,2,15403.185,3796.885
6,8,10,2,15424.444,8356.964
6,8,11,2,16279.719,8820.352
6,8,12,2,15422.952,8356.155
6,8,13,2,15347.398,8315.22
6,8,14,2,15005.69,8130.083
6,8,15,3,15160.751,8214.095
6,8,16,3,16749.167,14442.807
6,8,17,3,17759.41,15313.939
6,8,18,2,18963.871,16352.546
6,8,19,2,18603.876,10079.58
6,8,20,3,18641.505,10099.968
6,8,21,3,18628.36,16063.234
6,8,22,3,19200.71,16556.773
6,8,23,2,18316.701,15794.491
6,8,24,2,18022.262,9764.462
6,9,1,1,18381.007,9958.83
6,9,2,1,19788.98,4877.984
6,9,3,1,19474.921,4800.568
6,9,4,1,18705.684,4610.951
6,9,5,1,18505.266,4561.548
6,9,6,1,18656.505,4598.828
6,9,7,1,18598.711,4584.582
6,9,8,1,17786.577,4384.391
6,9,9,2,17791.428,4385.587
6,9,10,2,17490.946,9476.594
6,9,11,2,17255.138,9348.834
6,9,12,2,17403.516,9429.225
6,9,13,2,16279.051,8819.99
6,9,14,2,17305.51,9376.125
6,9,15,3,18478.436,10011.617
6,9,16,3,19443.918,16766.49
6,9,17,3,19401.679,16730.068
6,9,18,2,19723.692,17007.74
6,9,19,2,20074.527,10876.378
6,9,20,3,20071.982,10875
6,9,21,3,20186.399,17406.731
6,9,22,3,20306.95,17510.683
6,9,23,2,20482.696,17662.229
6,9,24,2,20423.103,11065.237
6,10,1,1,19827.463,10742.519
6,10,2,1,20231.615,4987.093
6,10,3,1,20527.386,5060.001
6,10,4,1,20587.31,5074.772
6,10,5,1,20305.87,5005.397
6,10,6,1,20419.662,5033.447
6,10,7,1,19933.334,4913.567
6,10,8,1,18814.071,4637.668
6,10,9,2,17638.084,4347.788
6,10,10,2,16588.065,8987.414
6,10,11,2,16960.678,9189.295
6,10,12,2,16193.703,8773.748
6,10,13,2,16505.354,8942.601
6,10,14,2,14875.252,8059.411
6,10,15,3,14997.293,8125.533
6,10,16,3,16192.83,13963.077
6,10,17,3,17839.539,15383.035
6,10,18,2,19187.987,16545.801
6,10,19,2,19903.182,10783.544
6,10,20,3,19499.954,10565.075
6,10,21,3,18802.349,16213.266
6,10,22,3,19053.389,16429.737
6,10,23,2,18419.549,15883.177
6,10,24,2,17939.824,9719.797
6,11,1,1,17881.943,9688.437
6,11,2,1,18540.837,4570.316
6,11,3,1,18763.743,4625.263
6,11,4,1,18357.715,4525.177
6,11,5,1,18636.44,4593.882
6,11,6,1,18527.813,4567.106
6,11,7,1,18627.076,4591.574
6,11,8,1,18161.625,4476.841
6,11,9,2,17885.006,4408.654
6,11,10,2,16692.413,9043.95
6,11,11,2,16238.113,8797.809
6,11,12,2,15620.786,8463.342
6,11,13,2,15633.773,8470.378
6,11,14,2,15540.254,8419.709
6,11,15,3,15478.396,8386.195
6,11,16,3,15780.281,13607.337
6,11,17,3,16605.636,14319.04
6,11,18,2,16774.437,14464.597
6,11,19,2,18261.011,9893.816
6,11,20,3,18388.679,9962.986
6,11,21,3,18293.657,15774.62
6,11,22,3,17925.677,15457.311
6,11,23,2,17973.45,15498.506
6,11,24,2,17383.593,9418.43
6,12,1,1,16565.983,8975.45
6,12,2,1,17344.112,4275.324
6,12,3,1,18230.649,4493.855
6,12,4,1,17426.185,4295.555
6,12,5,1,16307.801,4019.873
6,12,6,1,16590.364,4089.525
6,12,7,1,15815.238,3898.456
6,12,8,1,14348.182,3536.827
6,12,9,2,14107.956,3477.611
6,12,10,2,13272.113,7190.831
6,12,11,2,13096.629,7095.753
6,12,12,2,13284.186,7197.372
6,12,13,2,13796.478,7474.932
6,12,14,2,14088.375,7633.081
6,12,15,3,13210.291,7157.336
6,12,16,3,14662.928,12643.843
6,12,17,3,14748.643,12717.755
6,12,18,2,15282.627,13178.209
6,12,19,2,15578.774,8440.58
6,12,20,3,16588.766,8987.793
6,12,21,3,16786.53,14475.024
6,12,22,3,17085.832,14733.113
6,12,23,2,17079.999,14728.083
6,12,24,2,17265.403,9354.396
6,13,1,1,16587.833,8987.288
6,13,2,1,17117.44,4219.449
6,13,3,1,17339.689,4274.233
6,13,4,1,16911.807,4168.76
6,13,5,1,17134.053,4223.544
6,13,6,1,16727.166,4123.246
6,13,7,1,16853.136,4154.298
6,13,8,1,13820.913,3406.855
6,13,9,2,13062.278,3219.851
6,13,10,2,14292.987,7743.94
6,13,11,2,14549.299,7882.81
6,13,12,2,15389.446,8338.002
6,13,13,2,15973.736,8654.57
6,13,14,2,15710.309,8511.845
6,13,15,3,15419.074,8354.054
6,13,16,3,15362.292,13246.905
6,13,17,3,16637.933,14346.89
6,13,18,2,16782.285,14471.364
6,13,19,2,17000.423,9210.829
6,13,20,3,16607.459,8997.922
6,13,21,3,16264.337,14024.738
6,13,22,3,16126.433,13905.823
6,13,23,2,16270.082,14029.692
6,13,24,2,16669.425,9031.495
6,14,1,1,17310.456,9378.805
6,14,2,1,17975.47,4430.953
6,14,3,1,17471.675,4306.768
6,14,4,1,17955.43,4426.014
6,14,5,1,17743.121,4373.679
6,14,6,1,17158.496,4229.569
6,14,7,1,17059.172,4205.086
6,14,8,1,16566.558,4083.656
6,14,9,2,17585.043,4334.713
6,14,10,2,16655.526,9023.964
6,14,11,2,15968.688,8651.835
6,14,12,2,15129.24,8197.022
6,14,13,2,14910.602,8078.564
6,14,14,2,15006.374,8130.453
6,14,15,3,14175.05,7680.042
6,14,16,3,15258.993,13157.83
6,14,17,3,15625.125,13473.546
6,14,18,2,15492.941,13359.563
6,14,19,2,15950.575,8642.022
6,14,20,3,16231.657,8794.312
6,14,21,3,15382.902,13264.676
6,14,22,3,15825.742,13646.538
6,14,23,2,15897.245,13708.194
6,14,24,2,15486.336,8390.497
6,15,1,1,15571.23,8436.492
6,15,2,1,15458.424,3810.501
6,15,3,1,15776.523,3888.913
6,15,4,1,15663.427,3861.035
6,15,5,1,14855.762,3661.945
6,15,6,1,14361.341,3540.071
6,15,7,1,14550.169,3586.617
6,15,8,1,11896.705,2932.538
6,15,9,2,12580.066,3100.986
6,15,10,2,12602.339,6827.947
6,15,11,2,11167.785,6050.706
6,15,12,2,10634.777,5761.922
6,15,13,2,10749.674,5824.174
6,15,14,2,11880.951,6437.099
6,15,15,3,11403.146,6178.225
6,15,16,3,12111.164,10443.457
6,15,17,3,13153.601,11342.35
6,15,18,2,13407.015,11560.869
6,15,19,2,13954.801,7560.711
6,15,20,3,13763.006,7456.797
6,15,21,3,14037.765,12104.764
6,15,22,3,13904.348,11989.72
6,15,23,2,14372.892,12393.745
6,15,24,2,14193.459,7690.016
6,16,1,1,13540.462,7336.222
6,16,2,1,13238.37,3263.258
6,16,3,1,13921.044,3431.537
6,16,4,1,13933.727,3434.664
6,16,5,1,13942.838,3436.91
6,16,6,1,13779.424,3396.628
6,16,7,1,13541.059,3337.871
6,16,8,1,13237.764,3263.109
6,16,9,2,13743.002,3387.65
6,16,10,2,13242.925,7175.017
6,16,11,2,12952.075,7017.434
6,16,12,2,13473.742,7300.074
6,16,13,2,13600.942,7368.99
6,16,14,2,13304.957,7208.626
6,16,15,3,14235.855,7712.986
6,16,16,3,14213.434,12256.244
6,16,17,3,14732.494,12703.829
6,16,18,2,14599.069,12588.777
6,16,19,2,14450.967,7829.534
6,16,20,3,14283.733,7738.927
6,16,21,3,14060.342,12124.233
6,16,22,3,13645.282,11766.326
6,16,23,2,13623.599,11747.63
6,16,24,2,14004.482,7587.628
6,17,1,1,13659.718,3367.12
6,17,2,1,13710.602,3379.663
6,17,3,1,13432.272,3311.055
6,17,4,1,12197.299,3006.634
6,17,5,1,12000.761,2958.187
6,17,6,1,12320.959,3037.116
6,17,7,1,12375.131,3050.47
6,17,8,1,13328.017,3285.356
6,17,9,2,12469.523,6755.988
6,17,10,2,11290.722,6117.313
6,17,11,2,12901.336,6989.944
6,17,12,2,13191.043,7146.907
6,17,13,2,13337.121,7226.052
6,17,14,2,13941.307,7553.4
6,17,15,3,13807.022,11905.795
6,17,16,3,14197.597,12242.588
6,17,17,3,14527.465,12527.033
6,17,18,2,14984.605,8118.659
6,17,19,2,14970.954,8111.263
6,17,20,3,14482.187,12487.99
6,17,21,3,14329.816,12356.601
6,17,22,3,13521.499,11659.589
6,17,23,2,13934.982,7549.973
6,17,24,2,13958.658,7562.801
6,18,1,1,13775.309,3395.614
6,18,2,1,13957.475,3440.518
6,18,3,1,13871.646,3419.361
6,18,4,1,14115.217,3479.401
6,18,5,1,14262.813,3515.783
6,18,6,1,13920.1,3431.305
6,18,7,1,13876.191,3420.481
6,18,8,1,13380.134,3298.203
6,18,9,2,13881.733,7521.123
6,18,10,2,13915.638,7539.492
6,18,11,2,13499.606,7314.087
6,18,12,2,13858.308,7508.431
6,18,13,2,14747.669,7990.287
6,18,14,2,14736,7983.965
6,18,15,3,14916.836,12862.788
6,18,16,3,15065.4,12990.894
6,18,17,3,15605.271,13456.425
6,18,18,2,15172.176,8220.285
6,18,19,2,15174.131,8221.344
6,18,20,3,14018.057,12087.77
6,18,21,3,14693.556,12670.253
6,18,22,3,14756.915,12724.888
6,18,23,2,14989.035,8121.059
6,18,24,2,15645.504,8476.734
6,19,1,1,15934.013,8633.048
6,19,2,1,15895.672,3918.283
6,19,3,1,16200.188,3993.346
6,19,4,1,16252.205,4006.169
6,19,5,1,16419.017,4047.288
6,19,6,1,16314.348,4021.487
6,19,7,1,16974.369,4184.182
6,19,8,1,16794.474,4139.838
6,19,9,2,14950.438,3685.283
6,19,10,2,12350.673,6691.595
6,19,11,2,11903.883,6449.524
6,19,12,2,12500.668,6772.862
6,19,13,2,12333.422,6682.248
6,19,14,2,14257.748,7724.848
6,19,15,3,13779.439,7465.7
6,19,16,3,13243.793,11420.123
6,19,17,3,13003.434,11212.861
6,19,18,2,13074.965,11274.542
6,19,19,2,12549.121,6799.114
6,19,20,3,12500.56,6772.803
6,19,21,3,12200.783,10520.735
6,19,22,3,12991.836,11202.86
6,19,23,2,13684.114,11799.812
6,19,24,2,14075.457,7626.082
6,20,1,1,14030.119,7601.518
6,20,2,1,14345.227,3536.098
6,20,3,1,14082.349,3471.299
6,20,4,1,14409.518,3551.946
6,20,5,1,13991.526,3448.911
6,20,6,1,14516.556,3578.331
6,20,7,1,14327.647,3531.765
6,20,8,1,13526.521,3334.287
6,20,9,2,12969.962,3197.096
6,20,10,2,12366.265,6700.042
6,20,11,2,11106.658,6017.587
6,20,12,2,10408.471,5639.31
6,20,13,2,10370.234,5618.593
6,20,14,2,10603.21,5744.819
6,20,15,3,11777.778,6381.2
6,20,16,3,12230.697,10546.53
6,20,17,3,12760.345,11003.245
6,20,18,2,13247.675,11423.47
6,20,19,2,13445.432,7284.735
6,20,20,3,13664.015,7403.163
6,20,21,3,13642.035,11763.526
6,20,22,3,13970.673,12046.911
6,20,23,2,14377.712,12397.901
6,20,24,2,14669.814,7948.105
6,21,1,1,14163.937,7674.021
6,21,2,1,14305.352,3526.269
6,21,3,1,14199.988,3500.297
6,21,4,1,14041.204,3461.157
6,21,5,1,14163.295,3491.252
6,21,6,1,14080.839,3470.927
6,21,7,1,14101.2,3475.946
6,21,8,1,13575.375,3346.33
6,21,9,2,13325.919,7219.983
6,21,10,2,13240.451,7173.676
6,21,11,2,13597.085,7366.901
6,21,12,2,13442.958,7283.394
6,21,13,2,13800.269,7476.986
6,21,14,2,14245.552,7718.24
6,21,15,3,13480.739,11624.441
6,21,16,3,13220.869,11400.356
6,21,17,3,14561.675,12556.532
6,21,18,2,14414.136,7809.579
6,21,19,2,14478.543,7844.475
6,21,20,3,14350.681,12374.593
6,21,21,3,13893.45,11980.322
6,21,22,3,13890.848,11978.079
6,21,23,2,14542.624,7879.194
6,21,24,2,14463.402,7836.271
6,22,1,1,14218.652,3504.898
6,22,2,1,14486.296,3570.872
6,22,3,1,14193.144,3498.61
6,22,4,1,13112.925,3232.336
6,22,5,1,12880.86,3175.132
6,22,6,1,12943.05,3190.462
6,22,7,1,13254.837,3267.317
6,22,8,1,13923.884,3432.237
6,22,9,2,13371.805,7244.844
6,22,10,2,12556.496,6803.109
6,22,11,2,11636.871,6304.857
6,22,12,2,12535.949,6791.977
6,22,13,2,13269.713,7189.531
6,22,14,2,12987.674,7036.722
6,22,15,3,12364.742,10662.117
6,22,16,3,12491.789,10771.67
6,22,17,3,12762.74,11005.311
6,22,18,2,13869.374,7514.427
6,22,19,2,15059.045,8158.991
6,22,20,3,15218.848,13123.213
6,22,21,3,15322.226,13212.355
6,22,22,3,15717.713,13553.384
6,22,23,2,15657.529,8483.249
6,22,24,2,15800.673,8560.805
6,23,1,1,15529.585,3828.043
6,23,2,1,15725.269,3876.279
6,23,3,1,15524.095,3826.689
6,23,4,1,15498.389,3820.353
6,23,5,1,15546.647,3832.248
6,23,6,1,15782.796,3890.459
6,23,7,1,15507.571,3822.616
6,23,8,1,14969.518,3689.986
6,23,9,2,14483.759,7847.3
6,23,10,2,15266.706,8271.501
6,23,11,2,14790.228,8013.346
6,23,12,2,14783.484,8009.692
6,23,13,2,14251.599,7721.516
6,23,14,2,14392.612,7797.917
6,23,15,3,14624.869,12611.025
6,23,16,3,13178.449,11363.777
6,23,17,3,14539.528,12537.435
6,23,18,2,15236.17,8254.957
6,23,19,2,14988.314,8120.668
6,23,20,3,15433.014,13307.888
6,23,21,3,14738.678,12709.162
6,23,22,3,15301.461,13194.45
6,23,23,2,15566.071,8433.697
6,23,24,2,15393.985,8340.461
6,24,1,1,15143.448,3732.86
6,24,2,1,15573.726,3838.923
6,24,3,1,15561.801,3835.984
6,24,4,1,15231.039,3754.451
6,24,5,1,15390.592,3793.781
6,24,6,1,15070.654,3714.916
6,24,7,1,14928.225,3679.807
6,24,8,1,14432.324,3557.568
6,24,9,2,13688.754,7416.567
6,24,10,2,12767.971,6917.686
6,24,11,2,12416.193,6727.093
6,24,12,2,13526.955,7328.904
6,24,13,2,14428.309,7817.258
6,24,14,2,14283.047,7738.555
6,24,15,3,13471.083,11616.115
6,24,16,3,13925.709,12008.139
6,24,17,3,13608.375,11734.502
6,24,18,2,14403.898,7804.032
6,24,19,2,14567.747,7892.805
6,24,20,3,14723.381,12695.972
6,24,21,3,14687.478,12665.012
6,24,22,3,15052.985,12980.189
6,24,23,2,14990.803,8122.017
6,24,24,2,15158.303,8212.769
6,25,1,1,14408.922,3551.799
6,25,2,1,15180.408,3741.971
6,25,3,1,15205.788,3748.227
6,25,4,1,15136.882,3731.241
6,25,5,1,15136.974,3731.264
6,25,6,1,14817.132,3652.423
6,25,7,1,14515.659,3578.11
6,25,8,1,13423.937,3309
6,25,9,2,13233.716,7170.027
6,25,10,2,11676.726,6326.45
6,25,11,2,11151.458,6041.86
6,25,12,2,11893.745,6444.031
6,25,13,2,11391.328,6171.822
6,25,14,2,11719.144,6349.432
6,25,15,3,11788.526,10165.246
6,25,16,3,12074.398,10411.754
6,25,17,3,12617.004,10879.642
6,25,18,2,13067.436,7079.937
6,25,19,2,13357.886,7237.303
6,25,20,3,13586.761,11715.864
6,25,21,3,13379.473,11537.119
6,25,22,3,13859.057,11950.665
6,25,23,2,14010.835,7591.07
6,25,24,2,14138.888,7660.449
6,26,1,1,13487.262,3324.61
6,26,2,1,12805.059,3156.447
6,26,3,1,13063.037,3220.039
6,26,4,1,12820.373,3160.222
6,26,5,1,13685.148,3373.389
6,26,6,1,13905.953,3427.817
6,26,7,1,13295.034,3277.226
6,26,8,1,13054.32,3217.89
6,26,9,2,12875.027,6975.69
6,26,10,2,11733.562,6357.244
6,26,11,2,12325.568,6677.993
6,26,12,2,12730.276,6897.264
6,26,13,2,11899.222,6446.998
6,26,14,2,11542.699,6253.834
6,26,15,3,11712.23,10099.456
6,26,16,3,12826.475,11060.27
6,26,17,3,14496.397,12500.244
6,26,18,2,15225.694,8249.281
6,26,19,2,15679.782,8495.306
6,26,20,3,15257.692,13156.708
6,26,21,3,15065.014,12990.562
6,26,22,3,15216.441,13121.137
6,26,23,2,14969.554,8110.505
6,26,24,2,14150.083,7666.515
6,27,1,1,14391.097,3547.405
6,27,2,1,15531.986,3828.635
6,27,3,1,16046.253,3955.401
6,27,4,1,16106.939,3970.361
6,27,5,1,15623.658,3851.232
6,27,6,1,15285.186,3767.798
6,27,7,1,15960.894,3934.36
6,27,8,1,14437.815,3558.921
6,27,9,2,14330.546,7764.29
6,27,10,2,14204.002,7695.728
6,27,11,2,14345.025,7772.134
6,27,12,2,14494.698,7853.228
6,27,13,2,14427.311,7816.717
6,27,14,2,14871.968,8057.632
6,27,15,3,14346.888,12371.321
6,27,16,3,15043.878,12972.336
6,27,17,3,16309.63,14063.794
6,27,18,2,15903.581,8616.56
6,27,19,2,15874.809,8600.971
6,27,20,3,16299.306,14054.892
6,27,21,3,16407.349,14148.057
6,27,22,3,14875.492,12827.137
6,27,23,2,15265.278,8270.728
6,27,24,2,15553.864,8427.084
6,28,1,1,15105.726,3723.561
6,28,2,1,14834.042,3656.591
6,28,3,1,14176.216,3494.437
6,28,4,1,13624.203,3358.366
6,28,5,1,13881.499,3421.789
6,28,6,1,14577.027,3593.237
6,28,7,1,15091.872,3720.146
6,28,8,1,14250.157,3512.664
6,28,9,2,13144.838,7121.873
6,28,10,2,11921.811,6459.237
6,28,11,2,12096.839,6554.068
6,28,12,2,12544.556,6796.64
6,28,13,2,12189.53,6604.287
6,28,14,2,12198.653,6609.23
6,28,15,3,12068.28,10406.478
6,28,16,3,12427.212,10715.985
6,28,17,3,12747.739,10992.376
6,28,18,2,13923.216,7543.599
6,28,19,2,14411.54,7808.172
6,28,20,3,14783.68,12747.967
6,28,21,3,14540.812,12538.542
6,28,22,3,14765.2,12732.032
6,28,23,2,14768.953,8001.819
6,28,24,2,14924.336,8086.005
6,29,1,1,14868.585,3665.106
6,29,2,1,14719.075,3628.252
6,29,3,1,14849.783,3660.472
6,29,4,1,14700.833,3623.755
6,29,5,1,14663.967,3614.668
6,29,6,1,14944.225,3683.751
6,29,7,1,14802.169,3648.735
6,29,8,1,13921.74,3431.709
6,29,9,2,13787.138,7469.871
6,29,10,2,12781.18,6924.843
6,29,11,2,13073.717,7083.34
6,29,12,2,14214.13,7701.215
6,29,13,2,13281.357,7195.839
6,29,14,2,12935.582,7008.499
6,29,15,3,12647.917,10906.299
6,29,16,3,13033.439,11238.734
6,29,17,3,14626.674,12612.581
6,29,18,2,14205.72,7696.659
6,29,19,2,14249.783,7720.532
6,29,20,3,14393.39,12411.42
6,29,21,3,14292.886,12324.756
6,29,22,3,15616.114,13465.775
6,29,23,2,15516.315,8406.739
6,29,24,2,16127.066,8737.644
6,30,1,1,15599.922,3845.381
6,30,2,1,15690.953,3867.82
6,30,3,1,15648.688,3857.402
6,30,4,1,15849.141,3906.813
6,30,5,1,15304.119,3772.465
6,30,6,1,14866.516,3664.596
6,30,7,1,14804.888,3649.405
6,30,8,1,12836.363,3164.163
6,30,9,2,11401.517,6177.342
6,30,10,2,10989.883,5954.318
6,30,11,2,11505.867,6233.879
6,30,12,2,10862.954,5885.549
6,30,13,2,11160.744,6046.891
6,30,14,2,11324.659,6135.7
6,30,15,3,11041.835,9521.375
6,30,16,3,11704.736,10092.993
6,30,17,3,12098.526,10432.559
6,30,18,2,12713.271,6888.05
6,30,19,2,14087.606,7632.665
6,30,20,3,14030.787,12098.747
6,30,21,3,14079.392,12140.66
6,30,22,3,15132.622,13048.86
6,30,23,2,15132.589,8198.837
6,30,24,2,15272.308,8274.536
7,1,1,1,14912.165,3675.849
7,1,2,1,15307.212,3773.228
7,1,3,1,15631.332,3853.123
7,1,4,1,15660.157,3860.229
7,1,5,1,15559.482,3835.412
7,1,6,1,15717.524,3874.37
7,1,7,1,15306.109,3772.956
7,1,8,1,14264.597,3516.223
7,1,9,2,13344.612,7230.111
7,1,10,2,10977.089,5947.387
7,1,11,2,9828.986,5325.345
7,1,12,2,10154.673,5501.802
7,1,13,2,10957.146,5936.582
7,1,14,2,11723.592,6351.842
7,1,15,3,12663.944,10920.119
7,1,16,3,13142.697,11332.948
7,1,17,3,13701.827,11815.085
7,1,18,2,13507.072,7318.132
7,1,19,2,14421.746,7813.702
7,1,20,3,14122.257,12177.622
7,1,21,3,14482.296,12488.084
7,1,22,3,15342.433,13229.78
7,1,23,2,16193.189,8773.47
7,1,24,2,16057.085,8699.729
7,2,1,1,15680.883,3865.338
7,2,2,1,16087.553,3965.582
7,2,3,1,15987.512,3940.922
7,2,4,1,15822.66,3900.286
7,2,5,1,15998.941,3943.739
7,2,6,1,15706.779,3871.721
7,2,7,1,14860.648,3663.15
7,2,8,1,14026.574,3457.55
7,2,9,2,13905.403,7533.948
7,2,10,2,13709.516,7427.816
7,2,11,2,12913.257,6996.403
7,2,12,2,13840.355,7498.704
7,2,13,2,12821.089,6946.466
7,2,14,2,12051.962,6529.753
7,2,15,3,13411.865,11565.051
7,2,16,3,13858.163,11949.894
7,2,17,3,14127.036,12181.743
7,2,18,2,14332.544,7765.373
7,2,19,2,14740.943,7986.643
7,2,20,3,14761.747,12729.055
7,2,21,3,14639.94,12624.02
7,2,22,3,15016.748,12948.941
7,2,23,2,14410.844,7807.795
7,2,24,2,14618.762,7920.445
7,3,1,1,14521.931,3579.656
7,3,2,1,13332.117,3286.367
7,3,3,1,13443.57,3313.84
7,3,4,1,13609.332,3354.7
7,3,5,1,13201.546,3254.181
7,3,6,1,14012.63,3454.113
7,3,7,1,14153.092,3488.737
7,3,8,1,13722.715,3382.649
7,3,9,2,13646.65,7393.755
7,3,10,2,13246.703,7177.064
7,3,11,2,13409.438,7265.234
7,3,12,2,13094.725,7094.722
7,3,13,2,13282.886,7196.667
7,3,14,2,12633.51,6844.836
7,3,15,3,13795.714,11896.044
7,3,16,3,14293.144,12324.978
7,3,17,3,14273.134,12307.723
7,3,18,2,13802.233,7478.05
7,3,19,2,14214.884,7701.624
7,3,20,3,12938.548,11156.91
7,3,21,3,12639.298,10898.867
7,3,22,3,12594.358,10860.115
7,3,23,2,12440.102,6740.047
7,3,24,2,12382.57,6708.877
7,4,1,1,12268.568,3024.202
7,4,2,1,12189.88,3004.805
7,4,3,1,12160.385,2997.535
7,4,4,1,11863.735,2924.411
7,4,5,1,12157.462,2996.814
7,4,6,1,12121.517,2987.954
7,4,7,1,12108.305,2984.697
7,4,8,1,12628.024,3112.808
7,4,9,2,12381.458,6708.274
7,4,10,2,11990.707,6496.565
7,4,11,2,10751.354,5825.084
7,4,12,2,10295.177,5577.927
