real,pred
17037.326,16494.800986572944
15476.146,14406.847841153267
15472.788,14414.892172259928
15347.178,14343.045429691449
17419.818,15631.008803551076
16289.726,14948.2799790701
16409.242,15035.94810532355
16781.797,13958.585852408245
16550.676,13906.427890530784
17793.92,14787.619303476487
19056.322,16931.41101670172
19696.387,17420.959340907208
19163.727,15977.715193718894
19135.22,16064.463606813322
19150.186,16175.645644172942
19061.27,17113.28401250312
19832.752,17744.892598551047
19604.932,17616.967597810475
20121.746,17840.37286500599
19978.807,17818.491614011047
19961.143,17844.483614447632
19461.908,17653.637607952307
19780.732,17825.26465613882
19390.623,17660.823879607913
18239.535,17074.08063580135
16903.184,15167.423190859132
17554.418,15577.193590639541
16915.156,15242.891404542142
16126.976,14781.046431886418
16423.498,14981.265241268586
16705.258,15178.004257375187
15576.782,13165.989942802906
16539.584,13857.283472846655
18155.258,14968.450987120983
19589.746,17246.693239049542
19329.068,17116.54857295607
18811.955,15700.00707552832
18636.6,15682.854805864657
18745.377,15851.075101654462
18487.928,16618.83951843485
18429.941,16590.01306148296
17759.645,16825.13702722074
17440.895,16673.89922778417
17851.193,16841.96799577715
17295.406,16569.658849614323
16823.637,16311.945765579736
16424.877,16069.462062574965
15796.573,15677.015053424555
15434.809,15409.04486402968
13492.235,13128.358039738428
12640.3,12564.10948257107
13578.077,13120.375115205063
12394.907,12296.676845181593
13266.065,12832.528079710628
13570.794,12996.224376687927
12855.948,11366.1161760984
12928.534,11447.90314646242
14124.255,12297.243979425808
15581.556,14321.77838120436
16513.129,15010.599487964786
15500.199,13396.728715444378
15402.118,13376.632217396322
15103.956,13201.141884410046
14740.859,13480.406055092273
13830.982,12634.699600518
13717.854,14906.621527606942
13352.657,14625.135407944246
13788.97,14765.356142818475
13673.869,14613.814758683919
13682.587,14528.442465273918
13650.081,14417.616581748645
13683.694,14344.117091603444
12445.845,13454.083267193968
11597.482,11907.15828082714
10646.845,11224.41245998531
10659.626,11147.320882418791
11316.305,11508.425063216891
11782.836,11752.596233959039
11808.888,11694.2866234654
11878.99,10683.538036781707
12744.519,11290.823291446926
12952.24,11459.862458395535
13046.168,12326.994636334366
13482.325,12606.02267471172
13819.54,12153.29788954784
13709.145,12096.48578282169
13706.842,12114.468632130907
13709.764,12543.977237689038
13818.745,12575.05559228041
13386.867,14653.570236003243
13589.351,14662.970211819023
13410.978,14473.583819485177
13816.627,14604.63615551578
13439.403,14298.102328302499
13564.619,14275.71318458609
13123.643,13905.961480532766
12937.842,13679.32418923179
12338.117,12313.660469969222
12100.963,12109.78501559879
12775.202,12489.523859061484
12742.949,12415.852916872083
11804.947,11710.7277782454
11518.337,11428.882100365308
11808.19,10608.324143765723
12664.381,11205.352836291233
13300.76,11665.849637198402
13652.685,12741.136651787767
13728.107,12745.245489985413
14193.301,12386.61653605293
14428.717,12589.842020870574
15026.468,13063.948190971938
15040.029,13633.771152072657
14860.708,13438.497580186167
14435.438,15090.886878312936
14780.646,15185.186117445845
14928.104,15189.521530938662
14842.793,15075.068459348793
14057.293,14562.88466135821
14011.425,14448.732026213156
13817.1,14240.568072892373
13815.113,14143.76422849828
14168.849,13371.994084232072
13289.48,12806.197905599754
14416.91,13486.20805963583
14924.955,13793.625018689072
15022.0,13842.58403034788
15319.169,14028.068686066312
14882.339,12573.132457277163
15270.584,12884.346251659597
16166.518,13529.298378514479
17673.908,15690.283533040956
17910.908,15883.165162493502
18441.238,15257.909212732005
18759.316,15561.719729837669
18684.346,15605.215939240024
18324.162,16283.01778772517
18566.527,16497.699923151933
17540.453,16427.843155777697
17591.889,16430.33032734804
17729.326,16475.628933341264
17984.82,16582.764584906025
18099.338,16628.238983088442
18271.71,16706.560121897553
18192.873,16655.813684330238
17431.441,16216.605175006052
17621.701,15308.28642450117
16331.154,14602.34316651746
16109.227,14483.608652812816
15423.655,14057.7624289618
15070.644,13818.228793074042
15008.233,13759.725107693526
15558.803,12958.653020065207
16365.19,13536.628799695854
17100.275,14080.250831133206
15799.605,14260.788697212029
16109.557,14482.73674117646
15587.245,13291.285530306393
15420.756,13225.25576931198
16311.046,13910.306787099364
16112.324,14430.848827110674
15983.958,14303.73998837779
15632.034,15493.802735974981
16424.438,15813.794611443234
16140.977,15631.127913315408
16237.698,15632.390736551031
16189.239,15559.364256718816
16591.89,15731.332145305083
16342.203,15546.73883795664
15665.998,15094.916488259765
14915.77,13708.065762660464
13692.097,12948.774952048194
13397.81,12726.400411085055
14699.378,13536.063279784852
14663.431,13491.517499992562
16905.68,14972.970175947145
16274.084,13359.521343401577
16308.136,13460.703271686018
17234.164,14120.51852444661
18118.822,15890.624281524666
18846.752,16440.044251120664
19058.574,15553.864172083797
18548.775,15320.75201752999
18882.348,15633.52265295623
19168.13,16827.13041517398
18698.197,16490.489138000336
18500.594,16680.72382329368
19198.455,16976.823037834052
18721.494,16773.021986249078
18665.229,16746.894412871363
17764.924,16294.946745594429
17636.447,16206.99993081165
17457.615,16084.54510623394
14874.504,14520.762034913905
14198.658,13230.70744903657
13923.785,13039.20161475708
14075.364,13105.431540411215
12684.484,12156.504264434936
12712.037,12116.766131037057
13669.313,12726.008664031484
13449.32,11565.827680345146
14642.477,12373.513287632217
15589.797,13038.681017333125
16916.445,14969.703193092531
18061.588,15817.66898878166
17193.016,14293.691128008766
16482.742,13883.073227133264
17257.096,14482.547616638423
18295.027,16089.091358686836
19583.246,17125.64825683604
19882.879,17168.34732345506
20702.564,17522.955521424567
20801.713,17601.848983586966
20416.703,17471.88599720549
20023.371,17319.53751056199
19291.707,16978.91406110077
20186.83,17445.206486426418
19810.176,17268.827418048906
16240.926,14372.398224787907
12625.193,12177.19303678225
14183.025,13120.66263581265
15143.668,13713.00703331059
15651.744,14033.340374070229
14248.001,13072.251048354781
15264.656,12669.984945978758
14827.437,12457.80497778119
15829.494,13154.630399299107
16463.469,14581.749021814407
16536.465,14635.162398755607
16986.674,14112.939584151314
17466.822,14506.399979316871
17147.111,14361.23641703495
