lstm
20508.382378562805
20477.607256604253
20428.58437829715
20419.410830217123
20489.519242850958
20550.062901952384
20546.23700053942
20517.511970974025
20534.928086068747
20590.422997051
20702.415008264303
20633.187467233358
20535.96631896597
20436.634419482467
20349.698018602547
20280.93640766096
20234.714384570238
20212.804241896687
20271.395390189704
20285.668674964723
20282.771117276963
20283.882316584408
20296.334078444062
20324.640650042413
20368.98400784832
20350.4698801468
20319.476738070964
20329.29028068882
20400.456266714154
20460.135757366836
20453.8843821491
20425.538250448823
20452.522635529458
20530.354938286066
20622.290856936095
20569.17482674968
20496.88533382964
20419.1242392565
20349.441317496716
20293.683551615
20259.152857313573
20244.275621649143
20310.50978163433
20317.77653280151
20307.691344150422
20308.262767844913
20329.47049893093
20372.62177899879
20437.117931839344
20421.81872175437
20383.07971172136
20381.58082341504
20449.359585602102
20509.254459031938
20509.255338145314
20478.55318259698
20496.05193434906
20561.422804998874
20661.551181201157
20583.76635056686
20490.406268247483
20391.114807979284
20305.391583558438
20231.155733623622
20178.313107697188
20157.068453849373
20204.756838051497
20205.098813154815
20200.47203945619
20204.713761496067
20223.503930797695
20265.985326472935
20329.117095353722
20322.361988171455
20302.224138064204
20318.30224260044
20410.44387378049
20495.16051338565
20501.449690478563
20472.834550085186
20489.79704267782
20553.569685209808
20656.601772893486
20593.550003329932
20505.325701353966
20411.661445806443
20320.318928685305
20242.566625245927
20170.405482878803
20127.827384732183
20180.49682532352
20176.59971572709
20145.328773824393
20135.59610963714
20157.332187862216
20202.947622723397
20262.333489508448
20252.76609863591
20227.276206294715
20243.519584145663
20333.79134117466
20413.1111037637
20427.693836447117
20418.095676606416
20448.677393622216
20524.456966645535
20617.999904547152
20556.054059610782
20473.53520344597
20390.907337222514
20297.438244844496
20217.722881236194
20163.043787467002
20131.08537890416
20188.276099588988
20200.228525050996
20193.58770260763
20194.10022570592
20203.82409875941
20233.769337690886
20266.712353235005
20238.31962852579
20201.60170014453
20212.54138699722
20290.74203825843
20369.88158260536
20392.220732606467
20386.494188074288
20428.55624666911
20503.73538525653
20595.592183702705
20508.837759291648
20400.91692212325
20296.353418938335
20206.40517563176
20135.5275387938
20085.420713693915
20057.573039277908
20114.8903522889
20129.339459739145
20121.859084021566
20119.35536912632
20139.041354958234
20174.292922228095
20228.365427767752
20221.387904901323
20198.596890624878
20214.148406248805
20298.551202378687
20367.94313761097
20378.48898167115
20370.12509701055
20405.665892581164
20486.097733591017
20584.052062414106
20508.03512877923
20410.40255545181
20302.606552382826
20210.276790940283
20131.88800941658
20078.26473081213
20048.172679946838
20091.796043897688
20102.58540236306
20099.335320211467
20106.686466262756
20131.14691684049
20169.969442644237
20219.12242973101
20208.47109206569
20182.267359663067
20197.091848524928
20263.82710313451
20326.25909776789
20341.76577860963
20330.440160984814
20369.333894972024
20443.328867841778
20528.785720909655
20432.445444245157
20322.37693309885
20218.560676283654
20129.408030582486
20051.7075948323
19998.92562772882
19979.446233540293
20032.852371140834
20041.930095862863
20035.756961735606
20037.58991312486
20058.875006187973
20104.68999978554
20173.735564347622
20178.604973338064
20167.26704812598
20189.650153795897
20278.98389685255
20357.425425178822
20372.75628334534
20360.277268971025
20389.021639030692
20458.057533345636
20541.490667421636
20445.546870889782
20340.47436106008
20229.087179849565
20134.537657132267
20057.776114467797
20007.11896439445
19982.293681765615
20038.02155779254
20054.68691006404
20050.778371993718
20053.257471714434
20072.657745699107
20102.515952406346
20140.358266795694
20124.804113831637
20104.126488111433
20127.979471346258
20214.451700363574
20292.858943268177
20315.5550133
20313.046023724495
20351.19426956874
20426.27670568478
20488.471339706597
20408.159058115896
20308.857927600562
20203.57882612747
20114.3707962836
20041.686581457674
19996.96344667327
19975.9236262421
20038.39781831753
20055.75063724917
20055.33393750888
20057.572160164535
20075.655522311747
20111.025769887387
20156.607798440276
20138.580699549137
20108.567768887697
20123.14083132398
20206.19330930811
20285.60362057489
20305.73092132163
20296.79473385316
20333.693759589907
20409.175313178715
