real,pred
5217.071,5122.858613735564
5102.291,5023.519979390872
5122.521,5040.865584721175
5231.456,5135.4585252646275
5305.852,5201.184435705049
6888.4834,6775.935703735968
9409.899,9544.01643332281
11854.1,11698.148645436562
12337.331,11995.592955090608
11613.778,11532.05015148854
10291.829,10426.462721821705
11697.029,11590.916726811582
11452.853,11414.354302776386
11697.084,11590.95433814098
12334.543,11994.020033850498
11511.32,11457.703315802575
11930.909,11748.732609266486
11972.132,11775.372590606248
12078.981,11842.75762287433
10713.811,10811.737446082114
9888.266,10034.170926532095
8317.903,8356.783406036473
5575.775,5446.993583065501
5819.437,5678.143596096817
5756.256,5617.404904806755
5611.632,5480.4725596735425
5566.977,5438.800603430654
5783.052,5643.093542577018
5874.347,5731.360694131847
7690.501,7657.108621090884
10577.875,10690.637714039349
12645.945,12159.010736214883
12886.981,12271.845045151696
11720.351,11607.155726314173
10478.207,10599.991379677951
12481.997,12074.822144145295
11848.18,11694.198200400291
11631.451,11544.661269739092
11952.464,11762.707622575099
10931.941,10999.699113814904
11029.757,11081.32982031668
11561.737,11494.543753185633
11554.1,11488.993687931434
10042.248,10186.370381339957
8984.236,9089.841617479362
7657.041,7619.854082972031
5469.26,5348.652988988249
5301.133,5196.988637273873
5300.991,5196.861060308995
5162.896,5075.688044306188
5157.273,5070.819414530216
5400.152,5285.76788241485
5381.857,5269.245455589563
6708.488,6583.315960067753
9698.136,9842.313698891016
11124.635,11158.886358230135
11633.456,11546.087692426272
10565.053,10679.06130982912
9634.97,9777.673380276414
11377.91,11357.817363278276
11665.673,11568.90598617992
11536.025,11475.81849566468
11729.251,11613.322273457
10650.821,10755.990507080349
11008.711,11063.907052913191
11138.665,11170.21385774945
11377.959,11357.85041179151
10601.059,10711.494141784206
9373.625,9505.890188956655
7326.3633,7253.439360459998
4591.247,4609.364574530242
4672.133,4671.72003318758
4646.081,4651.498541751492
4501.14,4541.365390638727
4297.659,4393.66504866723
4347.348,4428.972245797802
4328.348,4415.410822285026
5445.997,5327.391187951916
8062.339,8071.914515554481
10070.767,10214.229906862745
10807.309,10893.286024451229
9821.461,9967.236789677769
9032.9,9142.462986973149
10097.333,10240.084214301038
10276.951,10412.38695262803
10065.171,10208.770968680328
9944.701,10090.29608575901
9076.948,9189.948681273956
8321.732,8361.038712176902
8103.4824,8117.823438333547
7904.6694,7895.910466477233
7449.381,7389.321557779641
6552.915,6418.977764064157
5184.665,5094.5622942763375
3676.964,3995.6192592456778
3710.6208,4015.1024883184914
3596.178,3949.8508394291284
3547.495,3922.9608566099187
3430.346,3860.398478874841
3416.2427,3853.070249994111
3337.5208,3812.9872700834703
3685.989,4000.8059588885867
5495.04,5372.2783172938
7767.475,7742.86370725089
8597.963,8667.226365688673
8809.578,8899.748057199286
8381.524,8427.510458418386
8771.759,8858.353897439192
9145.877,9263.977707951322
9182.786,9303.470204281291
8724.669,8806.708272434209
8205.98,8232.135677988827
7643.2163,7604.465065209239
7255.573,7175.529660431466
7020.8315,6919.042209204739
6063.497,5917.6699418802245
5090.037,5013.016599216583
3558.209,3928.817443426078
2694.271,3537.8900122236655
2681.29,3533.3059414550503
2585.043,3500.538023093885
2765.538,3563.7224620049924
2748.459,3557.42190155668
2727.328,3549.719551378786
2698.295,3539.30449394037
3164.711,3729.8630440805123
5428.081,5311.0756905170465
7306.844,7231.933342249395
7998.453,8000.598003463207
7914.8877,7907.314686818004
7747.0015,7720.037954427658
8137.4595,8155.729155102537
8567.028,8633.063124541122
8385.168,8431.554392357017
7727.959,7698.8165725961335
7539.079,7488.741764588685
7129.358,7037.237918330841
6610.681,6479.740164644866
6185.379,6040.054882262043
5804.537,5663.741245456801
5107.504,5027.950398604766
2880.309,3607.7603506956575
2284.32,3411.830758631261
2213.339,3393.905225600633
2227.66,3397.426215295973
2195.089,3389.477758071868
1978.3861,3342.745527085365
1112.934,3260.3283225438818
951.112,3262.7894507960145
1030.148,3260.9048271560696
665.12,3280.227612345679
685.623,3278.4308083910387
701.716,3277.0784623707823
709.346,3276.4546703592773
794.73,3270.277609021434
773.734,3271.6601893100274
1006.973,3261.3145555487863
869.103,3266.0898686391297
762.896,3272.4071815802417
1033.207,3260.8481816734247
794.576,3270.2843922884686
712.864,3276.1674575454217
681.093,3278.81396700903
649.588,3281.6354301706374
643.457,3282.207557422489
640.277,3282.5076343103447
706.861,3276.6740514227754
669.093,3279.884446976559
621.136,3284.366989496631
613.4,3285.1303320277752
623.375,3284.142907776086
607.977,3285.6697660704576
613.499,3285.114183190236
699.139,3277.2922987082256
1050.896,3260.6197832470757
1025.528,3260.9725651798126
966.54504,3262.3105846783556
1082.216,3260.3634686926657
954.904,3262.657486031726
980.348,3261.9294846290313
1140.508,3260.43788700092
1244.219,3262.347035490459
1324.763,3265.40973646956
1198.379,3261.221094117006
1021.604,3261.03255194219
855.756,3266.7542702599717
851.0641,3266.998107386204
816.625,3268.9233465828606
825.01,3268.433000945628
796.277,3270.174237015003
827.472,3268.312832080628
793.855,3270.3464202674104
791.38,3270.5027748767834
767.345,3272.107569872318
789.136,3270.643262920924
772.941,3271.718668089046
816.409,3268.943813719011
1151.189,3260.5345045863714
2099.421,3367.51723890153
2433.026,3453.084224654873
2389.656,3440.5214814979045
2047.149,3356.4016660020225
1816.291,3314.707608851979
2119.952,3372.0451328283284
2261.507,3405.9138258175517
2188.487,3387.872223909603
2151.994,3379.3105645652768
2175.409,3384.7685161492686
1899.929,3328.423484744434
1550.6091,3281.4670189082844
1535.8632,3280.0792616501785
1524.923,3279.0806826473386
1526.4591,3279.2197323067617
1434.268,3271.810714304989
1413.178,3270.396745433508
1462.903,3273.9320228596507
1487.303,3275.8623923062014
1364.288,3267.433151720342
1439.261,3272.1755866581716
1471.8401,3274.6155576411147
1460.223,3273.71628846617
1695.763,3297.6921668510436
3957.5017,4165.457266215884
6196.336,6051.136037750342
7335.243,7263.213634878237
7556.6084,7508.1937400752695
7035.9526,6935.45760703674
7578.96,7533.016872329906
7965.7017,7964.024557613719
7438.041,7376.757733666908
6584.592,6452.24709357637
6139.991,5994.263262410979
5696.883,5560.7904256390875
