real,pred
5871.02,5843.676040434632
5638.737,5644.040714490873
5493.176,5524.413308496783
5856.816,5892.645222045924
5923.148,5977.231770632306
7434.6294,7436.0507644101235
10346.545,10293.037231103403
12330.87,12318.638993457871
12749.665,12715.522186222317
11759.421,11776.341612887087
10796.073,10751.839705459774
12692.765,12548.557744929418
12791.34,12655.220792612372
12564.547,12456.091728454092
12691.413,12585.721784284511
12206.044,12134.142432459275
12039.785,11980.527161196027
11305.803,11263.147608928633
10881.603,10833.367582188483
10478.181,10424.630189257838
9657.579,9692.602010927785
8357.037,8446.780130677893
5915.475,5842.049391008431
6191.402,6125.766595519168
6137.379,6100.361434388339
5816.267,5820.27432944202
5653.74,5687.060511611566
6036.099,6074.186734797027
6044.185,6104.751421047008
7331.6587,7351.453246223266
9991.518,9963.930920664438
12097.408,12098.463191824389
12815.622,12775.081238253242
11961.23,11969.615315296733
10919.061,10874.668423388559
12539.435,12407.593690621536
11566.917,11506.8077907252
10488.702,10479.537885495882
11413.981,11374.51933016538
11505.628,11466.854244030133
11791.191,11743.617296712613
11416.151,11369.17969075119
11423.447,11360.718928063276
10603.999,10546.536127333142
10105.7,10128.211703193101
8146.567,8251.17039248194
5424.068,5384.737289236197
5656.927,5628.9245257627235
5776.821,5766.642334749278
5491.112,5518.504364618973
5377.016,5431.196736905067
5465.089,5537.675862112058
5362.383,5460.79211240535
6734.885,6800.406775490395
9386.421,9395.487150227233
11206.527,11254.71415639663
11652.407,11677.304419011156
11011.936,11058.912196219084
10592.833,10570.046365538681
11873.934,11789.98199726062
10683.938,10669.121100232602
9315.769,9346.416389106773
7165.376,7231.276343169577
6348.504,6431.51743937373
6104.951,6204.11285203573
5027.055,5114.949137122392
4674.901,4784.999525655043
4266.205,4408.370804853459
4123.995,4396.127368102866
3878.6472,4207.889197017859
3656.166,3706.0667505924666
3945.6482,4001.5856410206975
3887.4224,3962.185874272607
3734.06,3829.429712312691
3604.1868,3718.8932638220012
3905.281,4032.274872414325
3797.473,3945.823937603867
4988.577,5134.036122567019
6452.327,6537.345080514668
7492.367,7629.240561553907
7959.527,8080.011155128338
7101.0225,7211.783562170173
6257.527,6331.2583706429705
7976.5205,8038.882273534516
8446.616,8503.026245301788
8051.819,8116.41552773942
8308.455,8371.763547575176
8556.076,8618.0094671838
9971.211,9999.179059468639
9721.315,9714.193774631545
9735.93,9715.65529669917
9545.961,9518.37545769986
8568.019,8659.4462982485
7420.7583,7574.220300732659
5327.596,5246.85243855617
5456.738,5343.415810518041
5457.135,5329.866304739856
5295.301,5174.97658563705
5208.172,5091.620034989707
5377.234,5246.385128919577
5322.434,5203.966543600843
6968.768,6714.316075377166
9701.504,9400.413198702228
12141.791,12018.682261078908
12522.213,12400.765520454026
11884.291,11790.116410587882
10562.213,10312.08944544346
12375.831,12076.033094488199
12706.702,12430.049243368849
12775.028,12540.001373490126
13052.319,12848.55057405039
12259.229,12142.52985094749
12139.801,12074.35169695372
11594.16,11626.08320187264
11492.937,11543.491257677953
10282.995,10343.223001993829
9429.347,9623.580707514102
8001.86,8282.677337900835
5154.267,5080.06790367708
5325.821,5215.399359260822
5217.071,5104.337669167002
5102.291,4991.576695713865
5122.521,5005.686093646271
5231.456,5106.359622066097
5305.852,5182.069246764935
6888.4834,6635.724144537683
9409.899,9115.45704921594
11854.1,11735.27171487099
12337.331,12217.13048173694
11613.778,11518.336893506952
10291.829,10043.624052368003
11697.029,11425.308823630403
11452.853,11230.267412753841
11697.084,11504.53443971304
12334.543,12156.932488281418
11511.32,11410.597311201755
11930.909,11860.165199402205
11972.132,11996.56384858143
12078.981,12121.70461772317
10713.811,10766.695146642187
9888.266,10058.728960822697
8317.903,8577.947496657522
5575.775,5443.608985975792
5819.437,5645.352123794596
5756.256,5578.688615167053
5611.632,5442.826800320995
5566.977,5401.07048270428
5783.052,5600.823630142502
5874.347,5694.177763129779
7690.501,7349.857946574179
10577.875,10222.047341670148
12645.945,12497.924854137882
12886.981,12744.881316244264
11720.351,11620.182235708944
10478.207,10217.442562160724
12481.997,12157.366405075083
11848.18,11599.300194931233
11631.451,11432.209867199357
11952.464,11781.399644624034
10931.941,10837.830546476893
11029.757,10975.51033509652
11561.737,11573.455556501074
11554.1,11583.115683088898
10042.248,10077.445900491617
8984.236,9160.439096888122
7657.041,7921.031634675879
5469.26,5338.347339430256
5301.133,5173.559628033927
5300.991,5162.299338382269
5162.896,5030.82886898063
5157.273,5023.540213411761
5400.152,5247.901101864311
5381.857,5240.886505655385
6708.488,6463.834718208996
9698.136,9383.547683795005
11124.635,11014.294566139692
11633.456,11521.900774255815
10565.053,10464.912861612313
9634.97,9394.472593746543
11377.91,11106.372228221782
11665.673,11417.437235785332
11536.025,11332.143671937216
11729.251,11557.838814940904
