month,date,hour,peak_flat_valley,power_num,price
5,30,1,1,3795.009,2582.504
5,30,2,1,3768.801,1374.482
5,30,3,1,3703.269,1350.582
5,30,4,1,3528.967,1287.014
5,30,5,1,3436.389,1253.251
5,30,6,1,3598.205,1312.265
5,30,7,1,3477.131,1268.11
5,30,8,1,2831.472,1032.638
5,30,9,2,2474.321,902.385
5,30,10,3,2347.46,1597.446
5,30,11,3,2352.47,2566.78
5,30,12,3,2318.565,2529.787
5,30,13,2,2266.111,2472.553
5,30,14,2,2333.731,1588.104
5,30,15,2,2372.833,1614.713
5,30,16,2,2352.779,1601.066
5,30,17,2,2366.054,1610.1
5,30,18,2,2264.116,1540.731
5,30,19,2,2016.541,1372.256
5,30,20,3,2181.77,1484.694
5,30,21,3,2328.958,2541.126
5,30,22,3,2353.46,2567.86
5,30,23,2,2322.876,2534.49
5,30,24,2,2306.563,1569.616
5,31,1,1,2254.296,1534.048
5,31,2,1,2298.518,838.27
5,31,3,1,2290.409,835.312
5,31,4,1,2302.479,839.714
5,31,5,1,2257.284,823.231
5,31,6,1,2389.864,871.583
5,31,7,1,2325.272,848.027
5,31,8,1,3023.575,1102.698
5,31,9,2,5690.295,2075.25
5,31,10,3,7727.231,5258.381
5,31,11,3,7700.075,8401.551
5,31,12,3,7557.448,8245.932
5,31,13,2,7131.72,7781.42
5,31,14,2,8743.673,5950.07
5,31,15,2,9457.088,6435.548
5,31,16,2,9350.452,6362.983
5,31,17,2,9658.396,6572.538
5,31,18,2,9811.488,6676.718
5,31,19,2,8799.651,5988.162
5,31,20,3,8366.901,5693.676
5,31,21,3,8477.157,9249.426
5,31,22,3,8582.124,9363.955
5,31,23,2,8488.587,9261.897
5,31,24,2,7851.212,5342.75
6,1,1,1,6029.289,4102.931
6,1,2,1,5742.681,2094.356
6,1,3,1,5629.144,2052.949
6,1,4,1,5348.251,1950.507
6,1,5,1,5333.475,1945.118
6,1,6,1,5601.811,2042.98
6,1,7,1,5509.655,2009.371
6,1,8,1,6897.173,2515.399
6,1,9,2,9921.724,3618.453
6,1,10,3,11444.457,7787.953
6,1,11,3,11902.525,12986.844
6,1,12,3,11245.956,12270.462
6,1,13,2,9871.251,10770.522
6,1,14,2,11502.913,7827.733
6,1,15,2,11797.585,8028.257
6,1,16,2,11681.272,7949.106
6,1,17,2,11975.723,8149.479
6,1,18,2,11268.524,7668.231
6,1,19,2,11130.757,7574.48
6,1,20,3,10655.543,7251.097
6,1,21,3,10585.768,11550.131
6,1,22,3,9824.468,10719.477
6,1,23,2,9138.093,9970.573
6,1,24,2,8221.22,5594.541
6,2,1,1,7261.404,4941.386
6,2,2,1,7304.804,2664.062
6,2,3,1,7192.104,2622.96
6,2,4,1,6611.707,2411.29
6,2,5,1,6474.382,2361.207
6,2,6,1,6647.531,2424.354
6,2,7,1,6530.573,2381.7
6,2,8,1,7853.869,2864.306
6,2,9,2,10410.258,3796.621
6,2,10,3,11343.192,7719.042
6,2,11,3,11492.428,12539.388
6,2,12,3,10814.743,11799.966
6,2,13,2,9759.944,10649.075
6,2,14,2,11386.517,7748.525
6,2,15,2,11606.312,7898.095
6,2,16,2,11780.987,8016.961
6,2,17,2,12509.41,8512.653
6,2,18,2,11849.153,8063.349
6,2,19,2,11650.009,7927.831
6,2,20,3,11289.347,7682.4
6,2,21,3,10949.44,11946.934
6,2,22,3,10057.103,10973.305
6,2,23,2,9354.76,10206.979
6,2,24,2,8479.431,5770.253
6,3,1,1,6621.952,4506.239
6,3,2,1,6750.805,2462.019
6,3,3,1,6774.055,2470.498
6,3,4,1,6489.567,2366.745
6,3,5,1,6531.24,2381.943
6,3,6,1,6621.473,2414.851
6,3,7,1,6591.639,2403.971
6,3,8,1,7936.335,2894.381
6,3,9,2,10243.943,3735.966
6,3,10,3,10717.951,7293.566
6,3,11,3,11387.575,12424.983
6,3,12,3,11785.985,12859.688
6,3,13,2,6976.173,7611.702
6,3,14,2,13943.953,9488.86
6,3,15,2,11803.257,8032.116
6,3,16,2,11645.578,7924.816
6,3,17,2,11888.837,8090.353
6,3,18,2,11632.971,7916.237
6,3,19,2,11848.099,8062.631
6,3,20,3,11787.933,8021.689
6,3,21,3,11512.935,12561.763
6,3,22,3,10130.959,11053.889
6,3,23,2,9545.277,10414.852
6,3,24,2,8267.506,5626.038
6,4,1,1,6246.191,4250.533
6,4,2,1,6422.685,2342.353
6,4,3,1,6354.899,2317.632
6,4,4,1,6067.545,2212.834
6,4,5,1,6218.465,2267.874
6,4,6,1,6364.639,2321.184
6,4,7,1,6341.835,2312.867
6,4,8,1,7427.997,2708.991
6,4,9,2,10078.795,3675.736
6,4,10,3,11811.425,8037.675
6,4,11,3,12177.1,13286.434
6,4,12,3,11168.829,12186.31
6,4,13,2,9874.69,10774.274
6,4,14,2,11949.846,8131.87
6,4,15,2,12291.328,8364.249
6,4,16,2,10739.433,7308.184
6,4,17,2,7296.105,4965
6,4,18,2,6933.899,4718.518
6,4,19,2,6533.107,4445.779
6,4,20,3,4954.347,3371.433
6,4,21,3,4395.989,4796.464
6,4,22,3,4331.4,4725.991
6,4,23,2,4386.773,4786.408
6,4,24,2,4111.878,2798.133
6,5,1,1,3900.944,2654.592
6,5,2,1,4220.235,1539.12
6,5,3,1,4136.856,1508.711
6,5,4,1,3919.521,1429.449
6,5,5,1,3877.999,1414.306
6,5,6,1,4188.982,1527.722
6,5,7,1,4179.601,1524.3
6,5,8,1,5393.48,1967.002
6,5,9,2,9362.548,3414.521
6,5,10,3,12269.205,8349.194
6,5,11,3,13065.512,14255.78
6,5,12,3,12168.367,13276.905
6,5,13,2,10264.272,11199.347
6,5,14,2,12541.909,8534.769
6,5,15,2,13105.034,8917.976
6,5,16,2,13116.659,8925.886
6,5,17,2,13267.427,9028.484
6,5,18,2,12534.419,8529.672
6,5,19,2,11918.473,8110.521
6,5,20,3,11377.207,7742.189
6,5,21,3,11189.189,12208.525
6,5,22,3,10092.575,11012.008
6,5,23,2,9300.473,10147.746
6,5,24,2,8294.926,5644.697
6,6,1,1,6535.154,4447.172
6,6,2,1,6452.257,2353.138
6,6,3,1,6461.012,2356.331
6,6,4,1,6274.364,2288.261
6,6,5,1,6219.593,2268.285
6,6,6,1,6384.397,2328.39
6,6,7,1,6526.251,2380.124
6,6,8,1,7747.975,2825.686
6,6,9,2,10579.151,3858.216
6,6,10,3,12354.701,8407.374
6,6,11,3,12769.085,13932.349
6,6,12,3,11908.215,12993.054
6,6,13,2,10712.121,11687.995
6,6,14,2,12920.156,8792.166
6,6,15,2,12976.776,8830.696
6,6,16,2,13110.601,8921.764
6,6,17,2,13335.454,9074.776
6,6,18,2,12327.019,8388.536
6,6,19,2,12020.669,8180.065
6,6,20,3,11762.121,8004.124
6,6,21,3,11534.7,12585.511
6,6,22,3,10177.559,11104.734
6,6,23,2,9821.216,10715.929
6,6,24,2,8800.065,5988.444
6,7,1,1,6847.061,4659.425
6,7,2,1,6959.704,2538.204
6,7,3,1,6962.575,2539.251
6,7,4,1,6743.434,2459.33
6,7,5,1,6625.765,2416.417
6,7,6,1,6748.543,2461.194
6,7,7,1,6597.017,2405.932
6,7,8,1,7729.831,2819.069
6,7,9,2,10160.571,3705.56
6,7,10,3,11950.297,8132.177
6,7,11,3,12491.3,13629.258
6,7,12,3,11952.849,13041.754
6,7,13,2,10511.052,11468.609
6,7,14,2,12706.397,8646.703
6,7,15,2,13064.172,8890.169
6,7,16,2,12698.815,8641.543
6,7,17,2,13059.479,8886.975
6,7,18,2,12390.073,8431.445
6,7,19,2,12134.449,8257.493
6,7,20,3,11589.519,7886.667
6,7,21,3,10922.517,11917.558
6,7,22,3,10278.434,11214.799
6,7,23,2,9947.927,10854.183
6,7,24,2,8682.364,5908.349
6,8,1,1,6914.148,4705.078
6,8,2,1,7171.761,2615.541
6,8,3,1,6957.12,2537.262
6,8,4,1,6614.329,2412.246
6,8,5,1,6655.436,2427.238
6,8,6,1,6736.563,2456.824
6,8,7,1,6765.006,2467.198
6,8,8,1,8148.652,2971.813
6,8,9,2,10404.08,3794.368
6,8,10,3,11975.208,8149.129
6,8,11,3,12554.487,13698.2
6,8,12,3,11882.28,12964.756
6,8,13,2,10388.407,11334.791
6,8,14,2,12472.169,8487.311
6,8,15,2,12459.924,8478.978
6,8,16,2,12154.123,8270.88
6,8,17,2,12312.401,8378.589
6,8,18,2,11927.375,8116.579
6,8,19,2,11943.591,8127.613
6,8,20,3,11159.813,7594.253
6,8,21,3,10648.387,11618.455
6,8,22,3,9828.431,10723.801
6,8,23,2,9645.835,10524.57
6,8,24,2,8500.773,5784.776
6,9,1,1,6942.467,4724.349
6,9,2,1,6997.808,2552.101
6,9,3,1,6941.456,2531.549
6,9,4,1,6761.413,2465.887
6,9,5,1,6760.006,2465.374
6,9,6,1,7069.623,2578.291
6,9,7,1,6906.079,2518.647
6,9,8,1,8110.13,2957.764
6,9,9,2,10369.407,3781.723
6,9,10,3,11897.409,8096.187
6,9,11,3,12055.994,13154.295
6,9,12,3,11273.673,12300.705
6,9,13,2,9875.801,10775.487
6,9,14,2,12189.511,8294.962
6,9,15,2,12291.267,8364.207
6,9,16,2,12012.051,8174.201
6,9,17,2,11973.495,8147.963
6,9,18,2,11375.185,7740.814
6,9,19,2,11137.543,7579.098
6,9,20,3,10649.232,7246.802
6,9,21,3,10684.899,11658.293
6,9,22,3,9927.462,10831.854
6,9,23,2,9482.101,10345.92
6,9,24,2,8310.093,5655.019
6,10,1,1,6228.92,4238.78
6,10,2,1,6299.411,2297.395
6,10,3,1,6330.783,2308.836
6,10,4,1,6171.7,2250.819
6,10,5,1,6183.325,2255.059
6,10,6,1,6324.581,2306.575
6,10,7,1,6241.963,2276.444
6,10,8,1,7259.677,2647.604
6,10,9,2,9661.993,3523.729
6,10,10,3,11044.159,7515.55
6,10,11,3,11032.829,12037.92
6,10,12,3,10904.883,11898.317
6,10,13,2,9487.854,10352.197
6,10,14,2,11405.535,7761.466
6,10,15,2,10573.117,7195.006
6,10,16,2,9634.607,6556.35
6,10,17,2,9894.619,6733.288
6,10,18,2,10227.911,6960.093
6,10,19,2,10084.424,6862.451
6,10,20,3,9999.099,6804.387
6,10,21,3,10006.347,10917.925
6,10,22,3,9842.055,10738.666
6,10,23,2,9276.121,10121.176
6,10,24,2,7702.544,5241.581
6,11,1,1,5633.452,3833.564
6,11,2,1,5819.848,2122.499
6,11,3,1,5944.123,2167.822
6,11,4,1,5745.054,2095.221
6,11,5,1,5543.78,2021.817
6,11,6,1,5703.217,2079.963
6,11,7,1,5687.551,2074.25
6,11,8,1,5482.766,1999.565
6,11,9,2,6736.241,2456.707
6,11,10,3,8021.147,5458.39
6,11,11,3,8395.575,9160.412
6,11,12,3,7937.237,8660.319
6,11,13,2,7606.2,8299.125
6,11,14,2,7898.781,5375.12
6,11,15,2,7932.492,5398.061
6,11,16,2,6552.887,4459.239
6,11,17,2,3384.635,2303.244
6,11,18,2,3103.817,2112.148
6,11,19,2,2368.653,1611.869
6,11,20,3,2360.419,1606.265
6,11,21,3,2586.536,2822.169
6,11,22,3,2488.655,2715.372
6,11,23,2,2519.667,2749.209
6,11,24,2,2313.763,1574.515
6,12,1,1,2284.724,1554.755
6,12,2,1,2437.25,888.865
6,12,3,1,2458.502,896.616
6,12,4,1,2346.505,855.77
6,12,5,1,2382.875,869.034
6,12,6,1,2470.597,901.027
6,12,7,1,2601.656,948.824
6,12,8,1,4820.42,1758.007
6,12,9,2,8251.707,3009.398
6,12,10,3,11201.182,7622.404
6,12,11,3,11801.106,12876.187
6,12,12,3,10760.041,11740.281
6,12,13,2,9338.584,10189.329
6,12,14,2,11249.916,7655.568
6,12,15,2,11740.763,7989.589
6,12,16,2,11503.785,7828.326
6,12,17,2,12018.921,8178.876
6,12,18,2,11576.555,7877.845
6,12,19,2,11162.597,7596.147
6,12,20,3,10365.333,7053.609
6,12,21,3,9780.129,10671.098
6,12,22,3,9767.103,10656.886
6,12,23,2,9707.941,10592.335
6,12,24,2,8392.328,5710.979
6,13,1,1,6454.352,4392.187
6,13,2,1,6777.852,2471.883
6,13,3,1,6839.785,2494.47
6,13,4,1,6625.684,2416.387
6,13,5,1,6664.17,2430.423
6,13,6,1,6724.59,2452.458
6,13,7,1,6689.71,2439.737
6,13,8,1,7836.732,2858.056
6,13,9,2,10123.943,3692.202
6,13,10,3,11497.093,7823.772
6,13,11,3,11952.754,13041.65
6,13,12,3,11001.187,12003.395
6,13,13,2,9524.399,10392.071
6,13,14,2,11594.373,7889.971
6,13,15,2,11843.34,8059.393
6,13,16,2,12171.221,8282.516
6,13,17,2,12469.041,8485.182
6,13,18,2,12243.295,8331.562
6,13,19,2,12188.242,8294.099
6,13,20,3,11464.464,7801.568
6,13,21,3,11138.928,12153.684
6,13,22,3,10775.795,11757.469
6,13,23,2,10401.284,11348.841
6,13,24,2,9105.177,6196.073
6,14,1,1,6976.522,4747.523
6,14,2,1,7382.356,2692.345
6,14,3,1,7304.137,2663.819
6,14,4,1,7208.559,2628.961
6,14,5,1,6976.657,2544.387
6,14,6,1,7165.116,2613.118
6,14,7,1,7172.936,2615.97
6,14,8,1,8255.404,3010.746
6,14,9,2,10654.448,3885.677
6,14,10,3,12505.901,8510.265
6,14,11,3,12325.646,13448.512
6,14,12,3,11539.733,12591.003
6,14,13,2,10451.603,11403.744
6,14,14,2,12270.559,8350.115
6,14,15,2,12208.224,8307.696
6,14,16,2,12142.892,8263.238
6,14,17,2,12577.511,8558.996
6,14,18,2,12044.568,8196.329
6,14,19,2,12119.85,8247.558
6,14,20,3,11401.189,7758.509
6,14,21,3,11445.381,12488.056
6,14,22,3,10779.817,11761.859
6,14,23,2,10386.821,11333.06
6,14,24,2,9312.309,6337.026
6,15,1,1,6664.072,4534.901
6,15,2,1,6729.576,2454.276
6,15,3,1,6776.232,2471.292
6,15,4,1,6627.644,2417.102
6,15,5,1,6473.433,2360.861
6,15,6,1,6685.203,2438.093
6,15,7,1,6750.953,2462.072
6,15,8,1,7761.988,2830.797
6,15,9,2,10306.798,3758.889
6,15,10,3,11582.937,7882.189
6,15,11,3,12117.087,13220.953
6,15,12,3,11399.647,12438.155
6,15,13,2,10294.923,11232.79
6,15,14,2,12293.241,8365.551
6,15,15,2,12471.94,8487.155
6,15,16,2,12634.294,8597.637
6,15,17,2,13141.527,8942.809
6,15,18,2,12590.881,8568.095
6,15,19,2,12672.084,8623.353
6,15,20,3,11933.072,8120.455
6,15,21,3,11681.599,12745.793
6,15,22,3,10997.511,11999.384
6,15,23,2,10497.034,11453.314
6,15,24,2,8863.707,6031.752
6,16,1,1,7192.544,4894.526
6,16,2,1,7490.105,2731.641
6,16,3,1,7272.688,2652.349
6,16,4,1,6948.48,2534.111
6,16,5,1,6952.443,2535.556
6,16,6,1,7109.747,2592.925
6,16,7,1,7061.544,2575.345
6,16,8,1,8295.015,3025.192
6,16,9,2,10829.08,3949.365
6,16,10,3,12254.89,8339.452
6,16,11,3,12715.611,13874.003
6,16,12,3,11742.651,12812.406
6,16,13,2,10344.623,11287.018
6,16,14,2,12131.025,8255.163
6,16,15,2,12117.56,8246
6,16,16,2,12037.679,8191.64
6,16,17,2,12629.166,8594.147
6,16,18,2,12713.449,8651.502
6,16,19,2,12178.015,8287.139
6,16,20,3,10867.836,7395.562
6,16,21,3,10362.015,11305.994
6,16,22,3,9750.716,10639.006
6,16,23,2,9647.695,10526.6
6,16,24,2,8189.673,5573.073
6,17,1,1,6107.568,2227.43
6,17,2,1,6308.425,2300.683
6,17,3,1,6291.661,2294.569
6,17,4,1,6041.411,2203.302
6,17,5,1,6004.969,2190.012
6,17,6,1,6178.493,2253.297
6,17,7,1,6051.675,2207.046
6,17,8,1,7035.595,2565.882
6,17,9,2,9601.452,6533.788
6,17,10,3,11095.609,12106.419
6,17,11,3,11663.257,12725.78
6,17,12,3,11074.639,12083.538
6,17,13,2,9499.627,6464.496
6,17,14,2,10797.996,7348.036
6,17,15,2,10267.984,6987.363
6,17,16,2,10018.836,6817.818
6,17,17,2,9774.779,6651.737
6,17,18,2,10490.473,7138.767
6,17,19,2,10619.525,7226.587
6,17,20,3,9770.851,10660.975
6,17,21,3,9793.808,10686.024
6,17,22,3,9509.18,10375.466
6,17,23,2,8867.219,6034.142
6,17,24,2,7407.321,5040.682
6,18,1,1,5747.996,2096.294
6,18,2,1,6207.777,2263.976
6,18,3,1,6204.369,2262.734
6,18,4,1,5986.316,2183.209
6,18,5,1,6041.404,2203.3
6,18,6,1,6138.159,2238.586
6,18,7,1,6180.871,2254.164
6,18,8,1,6685.672,2438.265
6,18,9,2,8376.61,5700.283
6,18,10,3,8687.319,9478.734
6,18,11,3,8721.847,9516.407
6,18,12,3,7620.74,8314.989
6,18,13,2,6549.101,4456.663
6,18,14,2,7964.152,5419.605
6,18,15,2,8210.338,5587.135
6,18,16,2,6824.32,4643.949
6,18,17,2,5330.173,3627.183
6,18,18,2,5366.227,3651.717
6,18,19,2,4506.485,3066.663
6,18,20,3,3371.929,3679.112
6,18,21,3,3603.011,3931.246
6,18,22,3,3746.665,4087.987
6,18,23,2,3719.225,2530.932
6,18,24,2,3315.515,2256.208
6,19,1,1,3029.311,2061.446
6,19,2,1,3256.088,1187.495
6,19,3,1,3389.66,1236.209
6,19,4,1,3189.661,1163.269
6,19,5,1,3285.597,1198.257
6,19,6,1,3434.425,1252.535
6,19,7,1,3482.74,1270.155
6,19,8,1,4661.103,1699.904
6,19,9,2,8011.931,2921.951
6,19,10,3,10507.373,7150.268
6,19,11,3,11185.984,12205.027
6,19,12,3,10550.791,11511.968
6,19,13,2,9224.545,10064.901
6,19,14,2,10996.305,7482.985
6,19,15,2,10913.115,7426.375
6,19,16,2,10832.275,7371.363
6,19,17,2,11051.965,7520.862
6,19,18,2,10728.913,7301.026
6,19,19,2,10703.554,7283.768
6,19,20,3,10575.996,7196.965
6,19,21,3,10051.804,10967.523
6,19,22,3,9261.518,10105.242
6,19,23,2,9104.793,9934.24
6,19,24,2,8089.677,5505.025
6,20,1,1,6128.195,4170.236
6,20,2,1,6544.989,2386.958
6,20,3,1,6695.383,2441.806
6,20,4,1,6549.255,2388.513
6,20,5,1,6368.882,2322.731
6,20,6,1,6750.924,2462.062
6,20,7,1,6761.632,2465.967
6,20,8,1,7483.124,2729.095
6,20,9,2,9668.925,3526.257
6,20,10,3,10692.048,7275.939
6,20,11,3,11239.994,12263.958
6,20,12,3,10561.364,11523.504
6,20,13,2,9410.232,10267.504
6,20,14,2,11333.935,7712.743
6,20,15,2,11751.202,7996.693
6,20,16,2,11667.893,7940.001
6,20,17,2,11809.303,8036.231
6,20,18,2,11372.798,7739.189
6,20,19,2,11568.041,7872.052
6,20,20,3,11455.115,7795.206
6,20,21,3,11650.976,12712.38
6,20,22,3,10451.971,11404.145
6,20,23,2,9895.259,10796.717
6,20,24,2,8552.673,5820.094
6,21,1,1,6533.705,4446.186
6,21,2,1,6684.162,2437.714
6,21,3,1,6444.942,2350.47
6,21,4,1,6365.679,2321.563
6,21,5,1,6266.914,2285.543
6,21,6,1,6401.464,2334.614
6,21,7,1,6470.609,2359.831
6,21,8,1,7595.468,2770.067
6,21,9,2,10244.843,6971.615
6,21,10,3,12114.621,13218.263
6,21,11,3,12574.857,13720.427
6,21,12,3,11390.217,12427.866
6,21,13,2,9893.708,6732.668
6,21,14,2,12250.336,8336.354
6,21,15,2,12426.777,8456.422
6,21,16,2,12143.11,8263.386
6,21,17,2,12173.123,8283.81
6,21,18,2,11417.411,7769.548
6,21,19,2,11528.128,7844.891
6,21,20,3,11471.514,12516.569
6,21,21,3,11595.09,12651.402
6,21,22,3,10075.84,10993.749
6,21,23,2,9293.289,6324.083
6,21,24,2,8050.437,5478.322
6,22,1,1,6441.265,2349.129
6,22,2,1,6822.256,2488.077
6,22,3,1,6898.243,2515.789
6,22,4,1,6568.138,2395.4
6,22,5,1,6639.016,2421.249
6,22,6,1,6852.707,2499.182
6,22,7,1,7021.163,2560.618
6,22,8,1,8111.137,2958.132
6,22,9,2,10563.2,7188.258
6,22,10,3,12130.294,13235.364
6,22,11,3,12312.313,13433.964
6,22,12,3,10728.63,11706.008
6,22,13,2,9902.748,6738.82
6,22,14,2,11832.575,8052.067
6,22,15,2,12002.991,8168.035
6,22,16,2,11694.314,7957.981
6,22,17,2,11921.555,8112.618
6,22,18,2,12013.351,8175.085
6,22,19,2,12035.031,8189.838
6,22,20,3,11329.14,12361.225
6,22,21,3,11387.052,12424.412
6,22,22,3,10582.761,11546.851
6,22,23,2,10029.276,6824.922
6,22,24,2,8684.28,5909.653
6,23,1,1,6514.055,2375.676
6,23,2,1,6651.228,2425.703
6,23,3,1,6533.258,2382.679
6,23,4,1,6203.172,2262.297
6,23,5,1,6351.965,2316.562
6,23,6,1,6437.856,2347.886
6,23,7,1,6427.986,2344.287
6,23,8,1,7524.392,2744.146
6,23,9,2,9819.335,6682.058
6,23,10,3,11010.199,12013.228
6,23,11,3,11621.355,12680.06
6,23,12,3,10890.132,11882.223
6,23,13,2,9860.052,6709.765
6,23,14,2,11793.916,8025.76
6,23,15,2,12492.308,8501.016
6,23,16,2,12401.517,8439.233
6,23,17,2,12352.94,8406.176
6,23,18,2,11436.095,7782.262
6,23,19,2,11490.916,7819.568
6,23,20,3,11228.387,12251.293
6,23,21,3,11339.763,12372.815
6,23,22,3,10343.796,11286.116
6,23,23,2,9894.58,6733.262
6,23,24,2,8334.639,5671.722
6,24,1,1,6178.088,2253.149
6,24,2,1,6411.676,2338.338
6,24,3,1,6458.896,2355.559
6,24,4,1,6145.665,2241.324
6,24,5,1,6182.001,2254.576
6,24,6,1,6306.297,2299.906
6,24,7,1,6322.155,2305.69
6,24,8,1,7541.851,2750.513
6,24,9,2,9850.754,6703.438
6,24,10,3,11224.717,12247.289
6,24,11,3,11967.516,13057.757
6,24,12,3,11514.66,12563.645
6,24,13,2,10464.279,7120.942
6,24,14,2,12556.631,8544.787
6,24,15,2,11494.213,7821.812
6,24,16,2,9825.95,6686.559
6,24,17,2,10745.067,7312.018
6,24,18,2,11211.595,7629.49
6,24,19,2,10982.105,7473.323
6,24,20,3,10754.067,11733.762
6,24,21,3,10730.916,11708.502
6,24,22,3,9763.536,10652.994
6,24,23,2,9302.683,6330.476
6,24,24,2,7869.685,5355.321
6,25,1,1,6177.217,2252.831
6,25,2,1,6596.678,2405.809
6,25,3,1,6584.211,2401.262
6,25,4,1,6267.956,2285.924
6,25,5,1,6234.484,2273.716
6,25,6,1,6446.344,2350.982
6,25,7,1,6652.432,2426.142
6,25,8,1,7976.32,2908.964
6,25,9,2,10513.505,7154.44
6,25,10,3,11979.847,13071.211
6,25,11,3,12550.474,13693.822
6,25,12,3,11954.433,13043.482
6,25,13,2,10544.751,7175.703
6,25,14,2,12529.693,8526.456
6,25,15,2,12359.256,8410.474
6,25,16,2,10149.088,6906.454
6,25,17,2,7122.583,4846.918
6,25,18,2,7040.289,4790.917
6,25,19,2,6508.669,4429.149
6,25,20,3,4811.263,5249.57
6,25,21,3,4625.734,5047.138
6,25,22,3,4506.261,4916.782
6,25,23,2,4403.884,2996.843
6,25,24,2,4069.449,2769.26
6,26,1,1,3808.813,1389.074
6,26,2,1,4284.133,1562.423
6,26,3,1,4277.659,1560.062
6,26,4,1,3975.427,1449.838
6,26,5,1,3956.201,1442.826
6,26,6,1,4308.546,1571.327
6,26,7,1,4278.889,1560.511
6,26,8,1,5572.515,2032.296
6,26,9,2,8997.977,6123.124
6,26,10,3,11856.231,12936.333
6,26,11,3,12529.198,13670.608
6,26,12,3,11734.925,12803.977
6,26,13,2,10190.381,6934.554
6,26,14,2,11903.616,8100.411
6,26,15,2,11925.682,8115.427
6,26,16,2,12178.37,8287.381
6,26,17,2,12243.913,8331.983
6,26,18,2,11864.047,8073.484
6,26,19,2,11910.808,8105.305
6,26,20,3,11762.496,12834.059
6,26,21,3,11585.664,12641.118
6,26,22,3,10642.575,11612.113
6,26,23,2,8536.623,5809.172
6,26,24,2,8631.326,5873.618
6,27,1,1,6521.641,2378.443
6,27,2,1,6753.9,2463.147
6,27,3,1,6575.627,2398.131
6,27,4,1,6255.873,2281.517
6,27,5,1,6281.834,2290.985
6,27,6,1,6322.172,2305.696
6,27,7,1,6368.213,2322.487
6,27,8,1,7659.91,2793.569
6,27,9,2,10044.926,6835.572
6,27,10,3,12315.033,13436.932
6,27,11,3,12929.438,14107.309
6,27,12,3,12254.733,13371.139
6,27,13,2,11159.564,7594.083
6,27,14,2,12843.822,8740.221
6,27,15,2,13042.686,8875.548
6,27,16,2,12626.411,8592.273
6,27,17,2,12235.634,8326.349
6,27,18,2,11693.96,7957.74
6,27,19,2,11289.855,7682.746
6,27,20,3,10804.44,11788.724
6,27,21,3,10953.62,11951.495
6,27,22,3,10198.716,11127.819
6,27,23,2,9827.152,6687.377
6,27,24,2,8411.946,5724.33
6,28,1,1,6468.628,2359.109
6,28,2,1,6865.683,2503.915
6,28,3,1,6737.611,2457.207
6,28,4,1,6684.83,2437.957
6,28,5,1,6455.863,2354.453
6,28,6,1,6756.585,2464.127
6,28,7,1,6683.293,2437.397
6,28,8,1,7612.345,2776.222
6,28,9,2,10063.972,6848.533
6,28,10,3,11636.46,12696.542
6,28,11,3,11682.796,12747.099
6,28,12,3,10523.428,11482.112
6,28,13,2,9417.214,6408.414
6,28,14,2,11261.555,7663.488
6,28,15,2,11540.535,7853.334
6,28,16,2,11351.853,7724.936
6,28,17,2,11422.595,7773.076
6,28,18,2,10827.591,7368.175
6,28,19,2,10643.648,7243.003
6,28,20,3,10289.694,11227.085
6,28,21,3,10153.077,11078.023
6,28,22,3,9793.679,10685.883
6,28,23,2,9601.644,6533.919
6,28,24,2,7991.961,5438.53
6,29,1,1,6239.561,2275.568
6,29,2,1,6534.276,2383.05
6,29,3,1,6428.26,2344.387
6,29,4,1,6222.324,2269.281
6,29,5,1,6147.546,2242.01
6,29,6,1,6157.729,2245.724
6,29,7,1,6078.349,2216.774
6,29,8,1,6777.377,2471.71
6,29,9,2,8990.889,6118.3
6,29,10,3,10164.455,11090.436
6,29,11,3,10620.448,11587.971
6,29,12,3,9881.253,10781.436
6,29,13,2,8820.451,6002.317
6,29,14,2,9776.241,6652.732
6,29,15,2,10385.155,7067.098
6,29,16,2,10029.917,6825.359
6,29,17,2,9820.127,6682.596
6,29,18,2,9335.752,6352.979
6,29,19,2,8901.12,6057.212
6,29,20,3,8003.081,8732.162
6,29,21,3,7911.705,8632.462
6,29,22,3,7375.828,8047.766
6,29,23,2,6873.781,4677.608
6,29,24,2,5884.509,4004.409
6,30,1,1,4515.617,1646.845
6,30,2,1,4319.04,1575.154
6,30,3,1,4142.42,1510.741
6,30,4,1,4187.652,1527.237
6,30,5,1,4126.156,1504.809
6,30,6,1,4075.131,1486.2
6,30,7,1,3999.444,1458.597
6,30,8,1,4408.909,1607.929
6,30,9,2,6325.439,4304.461
6,30,10,3,7594.46,8286.315
6,30,11,3,7829.013,8542.236
6,30,12,3,7563.253,8252.266
6,30,13,2,7469.809,5083.205
6,30,14,2,6757.207,4598.279
6,30,15,2,6034.103,4106.207
6,30,16,2,6546.822,4455.113
6,30,17,2,7316.763,4979.057
6,30,18,2,7885.319,5365.96
6,30,19,2,7387.56,5027.235
6,30,20,3,6779.259,7396.849
6,30,21,3,7159.777,7812.033
6,30,22,3,6921.656,7552.219
6,30,23,2,6670.961,4539.589
6,30,24,2,5403.969,3677.401
7,1,1,1,3814.097,1391.001
7,1,2,1,3758.033,1370.555
7,1,3,1,3751.647,1368.226
7,1,4,1,3689.84,1345.685
7,1,5,1,3586.943,1308.158
7,1,6,1,3622.277,1321.044
7,1,7,1,3764.867,1373.047
7,1,8,1,4488.521,1636.964
7,1,9,2,7230.015,4920.025
