数据日期,用户名称,运行容量,电能表号,综合倍率,表位数,总,尖,峰,平,谷
2013/9/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,340.78,0,0,0,0
2013/9/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,267.18,0,0,0,0
2013/10/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,290.38,0,0,0,0
2013/10/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,297.58,0,0,0,0
2013/10/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,286.48,0,0,0,0
2013/10/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,267.97,0,0,0,0
2013/10/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,284.76,0,0,0,0
2013/10/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,309.61,0,0,0,0
2013/10/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,363.98,0,0,0,0
2013/10/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,365.62,0,0,0,0
2013/10/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,366.4,0,0,0,0
2013/10/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,382.34,0,0,0,0
2013/10/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,377.66,0,0,0,0
2013/10/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,317.58,0,0,0,0
2013/10/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,284.84,0,0,0,0
2013/10/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,364.76,0,0,0,0
2013/10/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,355.23,0,0,0,0
2013/10/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,349.61,0,0,0,0
2013/10/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,374.37,0,0,0,0
2013/10/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,392.81,0,0,0,0
2013/10/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,278.35,0,0,0,0
2013/10/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,283.2,0,0,0,0
2013/10/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,379.22,0,0,0,0
2013/10/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,358.43,0,0,0,0
2013/10/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,335.94,0,0,0,0
2013/10/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,332.02,0,0,0,0
2013/10/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,339.14,0,0,0,0
2013/10/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,284.84,0,0,0,0
2013/10/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,258.43,0,0,0,0
2013/10/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,323.98,0,0,0,0
2013/10/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,357.58,0,0,0,0
2013/10/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,380.07,0,0,0,0
2013/10/31,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,359.14,0,0,0,0
2013/11/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,359.14,0,0,0,0
2013/11/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,352.02,0,0,0,0
2013/11/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,272.81,0,0,0,0
2013/11/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,304.84,0,0,0,0
2013/11/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,319.14,0,0,0,0
2013/11/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,320,0,0,0,0
2013/11/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,327.26,0,0,0,0
2013/11/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,326.4,0,0,0,0
2013/11/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,256.71,0,0,0,0
2013/11/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,262.42,0,0,0,0
2013/11/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,373.66,0,0,0,0
2013/11/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,372.73,0,0,0,0
2013/11/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,372.02,0,0,0,0
2013/11/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,346.4,0,0,0,0
2013/11/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,343.2,0,0,0,0
2013/11/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,259.92,0,0,0,0
2013/11/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,264.06,0,0,0,0
2013/11/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,383.2,0,0,0,0
2013/11/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,393.59,0,0,0,0
2013/11/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,395.94,0,0,0,0
2013/11/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,386.48,0,0,0,0
2013/11/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,388.74,0,0,0,0
2013/11/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,287.18,0,0,0,0
2013/11/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,268.82,0,0,0,0
2013/11/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,351.17,0,0,0,0
2013/11/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,794.37,0,0,0,0
2013/11/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,883.2,0,0,0,0
2013/11/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1057.66,0,0,0,0
2013/11/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,920,0,0,0,0
2013/11/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,359.22,0,0,0,0
2013/12/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,327.97,0,0,0,0
2013/12/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,937.58,0,0,0,0
2013/12/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,908.04,0,0,0,0
2013/12/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,928.04,0,0,0,0
2013/12/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,866.33,0,0,0,0
2013/12/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,881.64,0,0,0,0
2013/12/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,323.9,0,0,0,0
2013/12/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,324.92,0,0,0,0
2013/12/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,899.92,0,0,0,0
2013/12/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1041.64,0,0,0,0
2013/12/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1013.51,0,0,0,0
2013/12/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1008.04,0,0,0,0
2013/12/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,935.23,0,0,0,0
2013/12/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,327.97,0,0,0,0
2013/12/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,312.81,0,0,0,0
2013/12/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1035.15,0,0,0,0
2013/12/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1220.07,0,0,0,0
2013/12/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1203.98,0,0,0,0
2013/12/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1326.33,0,0,0,0
2013/12/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1195.31,0,0,0,0
2013/12/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,392.73,0,0,0,0
2013/12/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,413.66,0,0,0,0
2013/12/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1306.33,0,0,0,0
2013/12/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1252.81,0,0,0,0
2013/12/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1236.79,0,0,0,0
2013/12/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1224.84,0,0,0,0
2013/12/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1290.31,0,0,0,0
2013/12/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,393.66,0,0,0,0
2013/12/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,352.73,0,0,0,0
2013/12/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1271.25,0,0,0,0
2013/12/31,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1098.43,0,0,0,0
2014/1/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,592.73,0,0,0,0
2014/1/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,996.79,0,0,0,0
2014/1/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,942.42,0,0,0,0
2014/1/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,379.22,0,0,0,0
2014/1/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,349.61,0,0,0,0
2014/1/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1100.78,0,0,0,0
2014/1/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1393.51,0,0,0,0
2014/1/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1349.68,0,0,0,0
2014/1/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1376.01,0,0,0,0
2014/1/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1265.54,0,0,0,0
2014/1/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,418.35,0,0,0,0
2014/1/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,371.25,0,0,0,0
2014/1/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1245.62,0,0,0,0
2014/1/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1262.34,0,0,0,0
2014/1/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1292.02,0,0,0,0
2014/1/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1482.42,0,0,0,0
2014/1/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,968.82,0,0,0,0
2014/1/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,339.22,0,0,0,0
2014/1/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,333.51,0,0,0,0
2014/1/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1036.01,0,0,0,0
2014/1/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1194.37,0,0,0,0
2014/1/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1118.43,0,0,0,0
2014/1/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1066.4,0,0,0,0
2014/1/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,795.15,0,0,0,0
2014/1/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,324.06,0,0,0,0
2014/1/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,911.17,0,0,0,0
2014/1/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,940.78,0,0,0,0
2014/1/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1025.62,0,0,0,0
2014/1/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,691.25,0,0,0,0
2014/1/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,168.74,0,0,0,0
2014/1/31,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,114.37,0,0,0,0
2014/2/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,114.45,0,0,0,0
2014/2/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,115.15,0,0,0,0
2014/2/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,115.23,0,0,0,0
2014/2/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,227.18,0,0,0,0
2014/2/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,731.17,0,0,0,0
2014/2/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,424.76,0,0,0,0
2014/2/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1060.86,0,0,0,0
2014/2/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1760.78,0,0,0,0
2014/2/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,2311.17,0,0,0,0
2014/2/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,2037.66,0,0,0,0
2014/2/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1427.97,0,0,0,0
2014/2/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1428.82,0,0,0,0
2014/2/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1433.59,0,0,0,0
2014/2/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1120.78,0,0,0,0
2014/2/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,346.4,0,0,0,0
2014/2/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,240,0,0,0,0
2014/2/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1363.2,0,0,0,0
2014/2/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1422.42,0,0,0,0
2014/2/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1303.2,0,0,0,0
2014/2/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1231.95,0,0,0,0
2014/2/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,985.62,0,0,0,0
2014/2/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,309.61,0,0,0,0
2014/2/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,285.54,0,0,0,0
2014/2/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,585.62,0,0,0,0
2014/2/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1005.54,0,0,0,0
2014/2/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,949.68,0,0,0,0
2014/2/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,923.2,0,0,0,0
2014/2/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,973.59,0,0,0,0
2014/3/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,314.37,0,0,0,0
2014/3/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,284.84,0,0,0,0
2014/3/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,986.33,0,0,0,0
2014/3/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,908.04,0,0,0,0
2014/3/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,833.59,0,0,0,0
2014/3/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,965.54,0,0,0,0
2014/3/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,989.61,0,0,0,0
2014/3/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,292.81,0,0,0,0
2014/3/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,257.66,0,0,0,0
2014/3/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,544.76,0,0,0,0
2014/3/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,489.61,0,0,0,0
2014/3/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,437.58,0,0,0,0
2014/3/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,842.42,0,0,0,0
2014/3/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,384.06,0,0,0,0
2014/3/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,265.54,0,0,0,0
2014/3/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,243.98,0,0,0,0
2014/3/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,334.37,0,0,0,0
2014/3/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,358.43,0,0,0,0
2014/3/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,386.33,0,0,0,0
2014/3/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,413.66,0,0,0,0
2014/3/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,369.61,0,0,0,0
2014/3/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,253.51,0,0,0,0
2014/3/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,241.71,0,0,0,0
2014/3/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,343.12,0,0,0,0
2014/3/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,371.95,0,0,0,0
2014/3/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,350.46,0,0,0,0
2014/3/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,374.45,0,0,0,0
2014/3/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,369.53,0,0,0,0
2014/3/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,348.74,0,0,0,0
2014/3/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,280.86,0,0,0,0
2014/3/31,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,369.61,0,0,0,0
2014/4/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,367.18,0,0,0,0
2014/4/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,366.4,0,0,0,0
2014/4/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,358.43,0,0,0,0
2014/4/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,370.38,0,0,0,0
2014/4/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,235.94,0,0,0,0
2014/4/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,213.66,0,0,0,0
2014/4/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,278.35,0,0,0,0
2014/4/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,361.64,0,0,0,0
2014/4/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,360,0,0,0,0
2014/4/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,370.31,0,0,0,0
2014/4/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,388.9,0,0,0,0
2014/4/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,282.34,0,0,0,0
2014/4/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,264.84,0,0,0,0
2014/4/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,338.35,0,0,0,0
2014/4/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,376.79,0,0,0,0
2014/4/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,370.38,0,0,0,0
2014/4/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,378.35,0,0,0,0
2014/4/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,377.66,0,0,0,0
2014/4/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,276.79,0,0,0,0
2014/4/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,282.42,0,0,0,0
2014/4/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,396.01,0,0,0,0
2014/4/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,418.35,0,0,0,0
2014/4/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,475.94,0,0,0,0
2014/4/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,384.84,0,0,0,0
2014/4/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,390.38,0,0,0,0
2014/4/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,316.01,0,0,0,0
2014/4/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,283.28,0,0,0,0
2014/4/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,332.73,0,0,0,0
2014/4/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,355.23,0,0,0,0
2014/4/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,335.15,0,0,0,0
2014/5/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,214.45,0,0,0,0
2014/5/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,199.22,0,0,0,0
2014/5/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,246.33,0,0,0,0
2014/5/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,374.45,0,0,0,0
2014/5/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,332.81,0,0,0,0
2014/5/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,378.35,0,0,0,0
2014/5/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,392.81,0,0,0,0
2014/5/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,404.76,0,0,0,0
2014/5/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,383.98,0,0,0,0
2014/5/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,316.79,0,0,0,0
2014/5/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,227.18,0,0,0,0
2014/5/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,338.43,0,0,0,0
2014/5/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,392.81,0,0,0,0
2014/5/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,393.59,0,0,0,0
2014/5/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,363.9,0,0,0,0
2014/5/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,368.12,0,0,0,0
2014/5/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,264.76,0,0,0,0
2014/5/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,277.58,0,0,0,0
2014/5/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,383.28,0,0,0,0
2014/5/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,396.79,0,0,0,0
2014/5/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,401.48,0,0,0,0
2014/5/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,384.76,0,0,0,0
2014/5/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,904.06,0,0,0,0
2014/5/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,311.17,0,0,0,0
2014/5/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,336.95,0,0,0,0
2014/5/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,903.9,0,0,0,0
2014/5/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,948.74,0,0,0,0
2014/5/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1000.78,0,0,0,0
2014/5/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,984.84,0,0,0,0
2014/5/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,970.38,0,0,0,0
2014/5/31,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,317.66,0,0,0,0
2014/6/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,305.54,0,0,0,0
2014/6/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,292.02,0,0,0,0
2014/6/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,904.76,0,0,0,0
2014/6/4,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,962.42,0,0,0,0
2014/6/5,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,957.58,0,0,0,0
2014/6/6,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1023.28,0,0,0,0
2014/6/7,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,360.78,0,0,0,0
2014/6/8,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,336.79,0,0,0,0
2014/6/9,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1169.53,0,0,0,0
2014/6/10,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1182.5,0,0,0,0
2014/6/11,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1281.48,0,0,0,0
2014/6/12,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1135.23,0,0,0,0
2014/6/13,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,960.78,0,0,0,0
2014/6/14,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,365.7,0,0,0,0
2014/6/15,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,373.51,0,0,0,0
2014/6/16,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,940.78,0,0,0,0
2014/6/17,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,953.59,0,0,0,0
2014/6/18,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1164.84,0,0,0,0
2014/6/19,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1199.22,0,0,0,0
2014/6/20,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1224.84,0,0,0,0
2014/6/21,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,349.53,0,0,0,0
2014/6/22,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,934.37,0,0,0,0
2014/6/23,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1256.09,0,0,0,0
2014/6/24,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,944.76,0,0,0,0
2014/6/25,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,904.84,0,0,0,0
2014/6/26,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,810.38,0,0,0,0
2014/6/27,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,841.56,0,0,0,0
2014/6/28,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,366.33,0,0,0,0
2014/6/29,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,352.02,0,0,0,0
2014/6/30,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,902.42,0,0,0,0
2014/7/1,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,895.15,0,0,0,0
2014/7/2,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,943.28,0,0,0,0
2014/7/3,武钢激光拼焊(武汉)有限公司,3200,033178,80,5.1,1265.54,0,0,0,0
